date,portfolio_values_0,portfolio_values_25,portfolio_values_50,portfolio_values_75,portfolio_values_100,a2c_mean,a2c_sd
2021-01-20,987207.2847416708,987479.4086063438,987226.638435808,984320.1792914298,985959.1166622592,986438.5255475023,1184.295056595421
2021-01-21,993433.937047592,994058.4335994184,993511.9398497856,991274.7206908348,992704.0424015464,992996.6147178353,962.7863469626559
2021-01-22,992138.270954616,992719.4199866682,992000.9911354692,989974.7373655622,991403.2801658816,991647.3399216395,935.1580188386603
2021-01-25,989605.2293273018,990267.7569098526,989811.5872181706,987259.9747064784,988801.2012138496,989149.1498751305,1057.1815820393008
2021-01-26,992919.3389848194,993377.0188645996,993348.439999844,990378.9762325968,992167.9072643731,992438.3362692466,1118.469761315115
2021-01-27,992040.78084996,992525.291422768,992550.1565746084,989440.9704406408,991212.2793478837,991553.8957271721,1162.2699697927776
2021-01-28,985266.167512017,985797.8073203728,986511.317164275,981893.3955173584,984549.013036233,984803.5401100513,1590.774619309024
2021-01-29,985888.8547527646,986123.9338110858,986946.585144904,982971.0021258892,985321.1678488136,985450.3087366915,1345.2564869294968
2021-02-01,979939.291169282,979551.9192362316,981007.0885580878,976682.3271890108,979465.733467342,979329.2719239909,1432.5991864983414
2021-02-02,985068.8666446126,984336.8341867812,985490.9751396142,981584.3072848136,984358.04251795,984167.8051547542,1363.958425271938
2021-02-03,983628.3419067292,982689.1986204168,984085.386605796,980555.4055025078,982737.9714888132,982739.2608248526,1214.4341681544915
2021-02-04,981706.5577411166,980680.029644282,982058.7228210656,978679.6020427408,980852.5523587212,980795.4929215852,1176.3817954454958
2021-02-05,978950.9271839889,978528.6632513044,976920.5831669332,975256.8304111302,977575.9380118764,977446.5884050466,1305.555363664359
2021-02-08,980298.0132675376,979798.3585001098,977575.0327458936,976276.7774320494,979229.8652880044,978635.6094467189,1493.8288550767206
2021-02-09,984846.334910642,984541.9844416396,981961.5561220202,980563.2217277596,983461.2915461672,983074.8777496457,1611.6872624610555
2021-02-10,986399.8060623426,986107.9350313717,983713.9144677604,982264.9869397454,985203.2612352178,984737.9807472875,1550.4408513512167
2021-02-11,987945.1522110638,987472.2293792992,985553.9562336184,984222.7541604516,986761.3973581088,986391.0978685084,1350.8199368068392
2021-02-12,985597.9284605146,985027.3872583038,982488.2563162912,981744.6344425884,984395.8682768074,983850.8149509011,1485.0167342120333
2021-02-16,983958.500671791,983116.5658936516,979920.6370387024,979871.0705730524,982090.457798847,981791.4463952088,1657.0603301646627
2021-02-17,976520.0689178492,976015.8409375304,972192.9319031686,972147.5810551596,974967.6077036863,974368.8061034789,1863.7321721931996
2021-02-18,976054.9505473488,975135.7658385132,971295.5650102514,971258.7746533116,973516.073305713,973452.2258710277,1953.2011350945172
2021-02-19,974554.2319281476,973528.0652183994,970078.3042203736,969995.5359648166,972292.2768124916,972089.6828288458,1822.914451004195
2021-02-22,972673.7202918244,970805.2720123936,968424.9460624232,968188.0562945488,970785.7491231544,970175.5487568689,1674.7831480645818
2021-02-23,973387.0017005252,970350.3200151706,969520.6568452632,968067.5177744247,971544.161487492,970573.9315645751,1805.3370621533272
2021-02-24,972124.6644352952,969200.0255336884,968240.3649048896,966741.6118925893,970161.4184615872,969293.61704561,1811.007364109568
2021-02-25,971569.6511237912,970511.4194994912,967808.864771771,966427.1786614174,969621.9687037948,969187.816552053,1851.279468692514
2021-02-26,958871.9382990322,956235.63997716,955215.1311184352,954171.2311651716,956740.4955072912,956246.887213418,1581.615472884858
2021-03-01,957970.6919413548,956347.7726021602,956174.9307416802,953728.7453893943,956304.278442862,956105.2838234904,1358.7444744662619
2021-03-02,960401.408308091,961789.0122831764,958677.1698764178,956427.3365239972,959044.5267961588,959267.8907575682,1794.9098449097505
2021-03-03,959919.142492304,960374.583560468,957925.3234009264,955379.9872941634,957821.728537096,958284.1530569916,1778.7559742754893
2021-03-04,952231.4677708028,952615.4357849306,951036.647240274,947829.035962298,950312.5066376834,950805.0186791976,1700.885659901899
2021-03-05,944911.2900264476,945010.79006453,944349.2710533296,940778.5267857636,943392.2919548776,943688.4339769896,1564.3508647503836
2021-03-08,948272.9844304835,949455.312106812,947393.32999753,943993.0852021682,946351.2034582086,947093.1830390405,1855.95331564694
2021-03-09,942697.6205036188,944103.4853216896,941685.2062766746,938458.2982875956,940776.8757972644,941544.2972373686,1897.9872891826524
2021-03-10,952817.2253331348,954478.8993358545,951785.2824775996,948507.3644284426,951189.3419733464,951755.6227096755,1970.5822057756097
2021-03-11,955678.2342162208,957373.82223023,954318.670353596,951186.0208685396,953897.6192283424,954490.8733793858,2050.6035366058036
2021-03-12,955815.0209170168,958240.858572221,953852.2070035628,951242.398346694,954110.166689794,954652.1303058576,2314.7854772030487
2021-03-15,951167.0785176972,954161.7816021688,948682.752338373,946180.8893771928,949429.7510466254,949924.4505764116,2657.061949361489
2021-03-16,954083.9865913138,957596.8356722892,951425.8247267436,949117.9435081398,952250.9163693368,952895.1013735647,2841.1414326531617
2021-03-17,953265.6973807956,956733.8118134226,950786.9100171004,948392.0154950736,951590.9272297889,952153.8723872362,2776.654843966447
2021-03-18,953952.043617794,957117.2032988286,951810.8581387976,949023.07657641,952153.990699314,952811.4344662288,2669.2948608741335
2021-03-19,947548.8012783796,949788.4030779244,945985.8627328632,943117.285509188,945753.1741409356,946438.7053478581,2198.1645558102923
2021-03-22,948875.2238962958,951216.9065508132,947506.0200513328,944832.3300554504,946919.371500234,947869.9704108253,2120.182689147417
2021-03-23,953290.4254771668,955825.9102439444,950592.6622779134,948314.4421819132,950406.226284234,951685.9332930343,2604.3674155638555
2021-03-24,952342.6447464403,954107.9845856524,949215.9845331308,947408.3433070942,949196.1523709396,950454.2219086515,2421.134846695111
2021-03-25,952876.385138024,954074.1377820808,949889.7349272376,947973.9232041,949451.018932424,950853.0399967734,2265.053188375996
2021-03-26,951145.4269235592,952030.478564044,947766.447334491,946025.1050440094,947661.2774833814,948925.7470698969,2276.9681454769016
2021-03-29,953762.6559733248,953763.7083015044,949307.6012769254,948059.1341393266,949876.9509025636,950954.0101187289,2367.8649024150814
2021-03-30,949372.99121167,949619.2593977476,945126.1444073505,943681.8920890472,945744.5292483264,946708.9632708284,2373.4142872181574
2021-03-31,946452.8679211345,946025.691982012,941998.1318965903,939592.1406362848,941992.3640393912,943212.2392950825,2626.1933145725698
2021-04-01,947614.7170792344,947859.0496845852,943553.5708107502,941893.7952885424,944035.4459397864,944991.3157605797,2352.9370185946327
2021-04-05,955542.636452262,955934.384846951,950967.4213669528,949455.52873931,951735.209268909,952727.036134877,2568.9459399101447
2021-04-06,957774.7427721508,959205.2321520372,953559.4594915912,951137.9395224936,954957.6128956588,955326.9973667864,2892.7842390887836
2021-04-07,961156.8139701583,962219.3842865326,956601.0965366744,954456.3805316216,958007.629682898,958488.261001577,2866.737247107105
2021-04-08,959252.7578558926,960481.4890672218,955124.8252460704,952455.6555237728,956655.6369742072,956794.072933433,2872.9631834978595
2021-04-09,964895.4065732276,965492.5380441622,960072.5961198484,957691.6468883512,961686.3611286888,961967.7097508557,2930.9093983518405
2021-04-12,963258.9584666904,963727.9936762436,958385.0734945134,955474.7526690448,960110.6641376072,960191.4884888198,3080.0488797019248
2021-04-13,962464.5042296388,962701.2735354888,957484.7099698714,954226.920900416,959137.5405450878,959202.9898361005,3180.990296801612
2021-04-14,966485.8788451882,966911.1498903044,961245.6720184314,957870.8803816788,963016.2404744044,963105.9643220014,3369.8101156903062
2021-04-15,964449.0542801776,964609.1953167744,959535.338207046,955773.1063714074,960941.5010297976,961061.6390410407,3297.645909045161
2021-04-16,973699.8885181004,973314.1098199156,967981.7858336028,964666.6557956856,969768.9738509636,969886.2827636537,3381.6848700107994
2021-04-19,973589.4582898584,973443.7971524892,967776.3432559804,964631.2762119208,969865.5333269596,969861.2816474417,3418.5862999056676
2021-04-20,972285.8993470612,972118.114002026,966992.2173053268,963522.1119284878,968852.0566537436,968754.0798473291,3294.7753230818607
2021-04-21,972634.8521565396,972146.1447226456,966878.3568428764,963179.5151749512,969335.6030269946,968834.8943848014,3506.1694246399984
2021-04-22,976250.731355684,975985.0774844968,970969.7140113338,967180.182791058,973618.845262213,972800.910180957,3395.7344170261485
2021-04-23,973679.3725116516,972892.358426134,968355.5542704646,965116.5715106732,971538.4215917848,970316.4556621416,3172.4317163981414
2021-04-26,974427.5449947404,973681.7929194449,969346.8386632432,965349.6103559346,972155.6176473238,970992.2809161373,3314.6667317964634
2021-04-27,974389.3310537544,973732.5312319864,969358.5024182168,965502.7715161352,972219.2962543332,971040.4864948852,3266.3990820176973
2021-04-28,970896.9944195176,970035.6930431194,965945.5480803296,962066.385894855,968525.8855558973,967494.1013987437,3192.5557321891815
2021-04-29,971921.53492785,970575.7099793672,966427.402408596,962931.1985126216,969089.9517615284,968189.1595179926,3199.613039644687
2021-04-30,971027.7423016595,969595.92305633,965551.5028721044,961820.0952491044,968112.6319928492,967221.5790944096,3252.185271381391
2021-05-03,968646.8350430313,967293.8169368904,963458.2747510734,959595.3897197888,965657.3335919467,964930.3300085461,3179.797128992471
2021-05-04,971203.243308937,970273.1494530756,966293.5851102,962439.8192121314,968813.8510171862,967804.729620306,3153.637238948924
2021-05-05,969610.2505409792,968085.4425152016,964484.884017686,960336.0887723992,967073.40821297,965918.0148118474,3251.98535123225
2021-05-06,970752.4678285286,969262.5681847614,965390.7414436887,961624.6437656388,968379.358768746,967081.9559982729,3242.019248148773
2021-05-07,975587.8825692652,974358.1464589422,971257.9496543796,967641.7883760892,973686.45056333,972506.4435244013,2812.1199694323727
2021-05-10,978175.1021262056,977481.2650520672,973494.609508796,971158.4161262008,976603.882609445,975382.6550845429,2649.6124930689048
2021-05-11,973835.9759904924,973062.4019597728,969988.39597419,967045.9928920806,972723.4809503788,971331.2495533827,2505.0162406688373
2021-05-12,971116.3294183554,970212.6316686604,967387.293393698,964356.1877984392,970168.4418035408,968648.1768165387,2484.411343492353
2021-05-13,961373.5638076249,960003.37042211,957918.7368260896,954670.4947456776,960394.1219483326,958872.0575499668,2383.947684220969
2021-05-14,964565.8368110422,963475.4902036492,960791.365702868,958305.7951799022,963904.3841356392,962208.5744066201,2335.7096788595336
2021-05-17,971278.8836213308,969581.0300133182,966824.1897040412,965171.0954706668,970693.2265233248,968709.6850665364,2339.7080600376617
2021-05-18,972238.0866070034,970980.1760102526,968027.2663903884,966408.006233332,972194.5181625248,969969.6106807,2348.410790207255
2021-05-19,970683.079719993,969865.8438346336,966563.4022843756,964982.8500875082,970881.1620273384,968595.2675907698,2382.2961064795045
2021-05-20,969121.5194316466,968516.542294873,965193.2761685991,963635.8503013294,969365.824389988,967166.6025172872,2316.9308353699225
2021-05-21,974233.3046303594,973660.3531249742,970111.716477026,968818.172703806,974695.0905359958,972303.7274944322,2376.3973876597474
2021-05-24,974504.6872845608,973926.128250204,970398.1609061726,969061.0084244322,974954.085140434,972568.8140011607,2378.9014511238956
2021-05-25,977605.0009161474,977297.312411972,972823.6802819496,972055.2891732363,978011.0659574936,975558.4697481599,2568.207131914868
2021-05-26,981000.7609403256,980865.8741871692,975652.7434554072,975690.4803324628,981145.278665312,978871.0275161354,2613.833532254238
2021-05-27,979820.4804394932,979874.527867248,974499.0082533244,974604.0056890898,979930.7215008317,977745.7487499975,2608.531822647609
2021-05-28,977653.1815081656,978204.2083995264,972610.2784779707,972625.1517229656,977950.2868087264,975808.6213834711,2611.2007360355396
2021-06-01,978145.983772952,978669.942625916,972860.404890176,973192.363121616,978513.487248103,976276.4363317527,2661.174747842067
2021-06-02,977806.8004654964,978272.3500713976,972122.0985769784,972918.3043730024,978244.231626576,975872.75702269,2753.8588152110638
2021-06-03,979228.0565419496,979608.5855463188,973674.03744379,974564.1675383372,979686.3965561952,977352.2487253181,2659.3454776649587
2021-06-04,972290.62316198,973005.401545191,966411.1626689696,967461.7304873668,973297.152548312,970493.2140823638,2941.321903397379
2021-06-07,980204.6291718034,981399.783907196,974322.0521415604,975405.8267789604,981205.965778206,978507.6515555453,3022.1059416488247
2021-06-08,980527.5359422626,981330.9171419564,974554.3691328746,975865.4273042632,981454.0234761884,978746.454599509,2934.502528208141
2021-06-09,981765.7956196552,982195.5016792808,974815.0437095236,976226.3457578492,981921.2703033608,979384.791413934,3189.400301758947
2021-06-10,983227.7743367912,983471.0376404522,975526.1112579678,976969.1809561456,982624.8822861518,980363.7972955018,3402.835249565818
2021-06-11,986838.800003567,987010.1349557996,978576.8788058856,980389.0222794478,986080.2537734072,983779.0179636214,3567.979595135632
2021-06-14,984325.5626814234,983783.4455834064,974487.813004119,976619.573835346,983431.6925784586,980529.6175365506,4128.207354377794
2021-06-15,981199.213660296,980739.9685505702,971528.9251071856,973503.16938625,980358.99505217,977466.0543512944,4098.244976006559
2021-06-16,979667.8076001864,978957.554979694,970257.9153339613,971997.0472065778,978870.2033019636,975950.1056844766,3985.49196986311
2021-06-17,974372.821659942,973423.6097473428,964975.1425425394,965533.2672638352,973218.5021555042,970304.6686738327,4145.798063022191
2021-06-18,974732.1947314878,971498.2799995138,961874.9160074816,961338.9993094855,969470.8616420772,967783.0503380091,5317.407096754075
2021-06-21,975602.7888696692,971376.2865316164,961448.8049695864,961416.5037869876,969519.6516648903,967872.8071645501,5615.883530652295
2021-06-22,977065.7042432248,973224.9486691358,962285.7578612004,962594.1079651924,971377.3031263964,969309.56437303,5902.4519668622115
2021-06-23,977042.1463613398,972892.7669271544,961901.5449116088,962500.354090823,971400.6223276692,969147.486923719,5968.541524186799
2021-06-24,975459.0590638308,971223.6671188028,960236.4342885296,960843.7020530312,969826.2031307446,967517.8131309878,5994.791767262281
2021-06-25,976832.2070649656,972757.945353459,961675.5880411166,962060.4851563388,971282.4288322524,968921.7308896264,6040.667987946593
2021-06-28,976439.9043985136,971879.8391255776,960895.7515571584,961229.3048668464,971038.291543308,968296.6182982808,6186.907140856411
2021-06-29,978904.7392849576,974811.2783217424,963328.6142285344,963775.2368851446,973558.6046498712,970875.6946740501,6237.424244243796
2021-06-30,977755.6014252156,973402.5783375816,962100.2275227105,962235.4705395688,972006.9701045832,969500.169585932,6280.12726832163
2021-07-01,978617.022785494,974390.0911534706,962757.8799541054,963153.056294351,973004.3879909985,970384.4876356839,6342.588058189896
2021-07-02,979320.1962348872,975416.8634008368,963563.818530674,964107.9281907702,974021.4950879704,971286.0602890278,6328.539744346201
2021-07-06,984186.2163132242,980455.6974935272,968240.2617835352,968714.7510936562,978936.648087354,976106.7149542595,6461.001904934201
2021-07-07,987619.6605557926,983754.6126889914,971757.771738622,972268.273543645,982564.0768743936,979592.879080289,6412.737592321435
2021-07-08,990825.5739612248,987161.4758298292,974527.395452738,975533.138903516,985742.64974408,982758.0467782775,6531.859645836172
2021-07-09,991092.2624937086,986823.3171793805,974612.1145368402,976002.1291851852,986193.2105973428,982944.6067984917,6474.728363263877
2021-07-12,989882.3465807358,986132.1204302432,973974.6089840104,974842.7848813052,985571.084688523,982080.5891129635,6442.959085864693
2021-07-13,989580.1111182094,985856.4569913088,973817.9160083547,974399.5722087286,985293.2871258184,981789.4686904841,6444.6484633148675
2021-07-14,987071.8517857512,982861.1616082604,971278.9699900668,971758.2216994214,982829.0126223312,979159.8435411662,6428.912901244909
2021-07-15,992721.1156723598,988852.7231511408,976652.539514315,977825.0819443078,989043.7984134108,985019.0517391067,6511.054282307237
2021-07-16,994124.9223336407,990105.1717696356,978039.9878656708,979622.475467955,990565.5565490734,986491.6227971951,6427.0872446324975
2021-07-19,989689.2541842982,985625.359968823,973845.3765184633,975130.1819001744,986224.4350000994,982102.9215143716,6383.620235322218
2021-07-20,993135.1304006212,988027.9521881746,975575.1795978522,978410.7449722429,988875.5165162404,984804.9047350263,6669.687848439746
2021-07-21,993035.989910382,987151.66962053,975629.5366362156,978143.6021318984,988692.0502600246,984530.5697118102,6581.063782073581
2021-07-22,990463.445365951,984726.6626986844,973437.6326655778,975706.0178168624,985854.1453828831,982037.5807859919,6431.800962111451
2021-07-23,993576.6117004664,987604.106701098,976142.4629160552,978538.9899774533,988929.4321142616,984958.3206818668,6572.244739645298
2021-07-26,992246.9919242958,987434.2267713144,975325.6547856346,977937.7604109826,987986.4271249976,984186.2122034449,6442.36027164273
2021-07-27,991753.4748034276,987197.1801135918,974963.6394500642,977400.2859701308,987261.4805522186,983715.2121778866,6415.3270274398665
2021-07-28,994280.066561122,989872.5193827064,977191.7582531696,980263.0444633726,990550.9992399462,986431.6775800635,6539.626236142819
2021-07-29,994748.6588688194,990384.680236102,977650.219783042,981108.651259594,991177.2341434932,987013.8888582101,6497.268275824059
2021-07-30,996736.861464178,992217.0355640672,979843.6564606848,983981.9400065189,994042.6465474558,989364.4280085809,6387.364739544253
2021-08-02,994430.1709093432,989865.7948113346,977754.447788733,981863.0299565868,991890.920971372,987160.8728874739,6310.001966394234
2021-08-03,996347.0568347812,991912.1405372946,979342.8610514052,983473.136180334,993664.811957094,988948.0013121817,6450.012624381939
2021-08-04,998009.0863135412,993622.8559588224,981136.1839529875,985232.781966011,995421.6167197912,990684.5049822308,6412.72709660748
2021-08-05,997104.0831954044,992516.7802219084,979799.7360448866,983869.0615520602,994372.0959613147,989532.3513951149,6579.630973629404
2021-08-06,995716.6704313626,991053.6100193636,978924.2977574872,982829.2086066294,993056.2459704246,988316.0065570533,6372.492669561299
2021-08-09,986540.5978318378,982637.8275542086,971377.6993222944,975062.4669341146,983661.6106432602,979856.0404571432,5687.963198017297
2021-08-10,982669.2887739984,978396.1659561524,967428.7033715053,969828.9193094984,978461.0782531162,975356.8311328541,5757.759321686949
2021-08-11,981137.7810373784,976956.5051460788,966157.7581999708,968707.1699169388,977279.7851075924,974047.7998815918,5655.956395928365
2021-08-12,984274.1334420446,980109.2536036032,969011.6920054142,971596.754370183,980758.1576624808,977149.9982167452,5824.085420864322
2021-08-13,984502.9999153162,980258.2522863096,969294.1425954308,971654.8931340585,980994.320723187,977340.9217308605,5834.982113857462
2021-08-16,992463.6899096486,987339.47950299,975991.5591641885,978757.194079106,989221.0438228892,984754.5932957644,6305.879037420557
2021-08-17,995041.1843018224,989762.0419190908,977952.7238848791,981155.8054361008,991830.7329150818,987148.497691395,6504.199542107267
2021-08-18,992635.5215154338,986860.96916909,975646.7806570524,978494.7104485994,989439.4991812772,984615.4961942906,6489.003565777146
2021-08-19,990731.6053317497,984970.0838366426,974213.7830831496,976502.8533255268,987797.5066933078,982843.1664540753,6418.139303810767
2021-08-20,992029.6260643848,985981.535481194,975300.245824957,977359.6348392888,988895.384943012,983913.2854305673,6513.1980843262145
2021-08-23,993840.2137210596,987807.7770998048,977265.8249039864,979256.2798282404,990540.9416504848,985742.207440715,6430.994505553338
2021-08-24,997472.4362288448,992036.6752552196,980750.5593067156,983204.6441365634,994461.5694356234,989585.1768725934,6492.45060716575
2021-08-25,995992.4441341374,990764.6517223386,979370.552395084,981971.436362376,993050.8805842092,988229.9930396291,6443.296028688446
2021-08-26,992500.0828951864,986750.7094820988,976127.3255249332,978611.0650241692,989987.181653882,984795.272916054,6379.991920772112
2021-08-27,992064.4405908788,985315.991297347,975742.545497098,978093.4965105682,989603.4874848708,984163.9922761526,6341.986725570927
2021-08-30,998537.0008830418,991695.8293466911,981422.3504106844,984006.8695376926,996057.0607247944,990343.8221805807,6653.522715524882
2021-08-31,998165.3874510896,992383.672525612,981620.2138579268,984041.0919226544,996426.6166680172,990527.3964850601,6602.96167991719
2021-09-01,995966.4648127242,990405.5182359656,979901.7483460928,982439.1796044958,994898.1047425336,988722.2031483625,6492.0173292813215
2021-09-02,996272.2998949776,990870.9510972896,980016.989625962,982864.2886860302,995275.7081999696,989060.0475008457,6543.618530733106
2021-09-03,997258.9740786664,991259.829542119,980648.7792140573,983749.8590727156,996302.141930686,989843.9167676488,6639.045864967556
2021-09-07,997355.9957157968,992178.7071240244,981194.2957601296,984797.9435921704,997156.7300310644,990536.7344446371,6530.507195473384
2021-09-08,989603.7770620788,984756.6670475116,973505.11148958,976969.7067574484,988854.197749066,982737.8920211369,6436.477660027606
2021-09-09,990093.9927412656,985730.4682119264,974105.2668070632,977442.750920856,989367.7357757495,983348.0428913722,6445.492614366008
2021-09-10,993463.6497723518,988480.1955247757,977381.86394444,980866.1752501652,992752.463103382,986588.869519023,6424.138616343337
2021-09-13,988241.36023321,983496.31521875,972945.2632458878,976027.7501897966,987781.8726583404,981698.512309197,6193.950913190042
2021-09-14,990322.1680655448,985695.4404046572,974771.1962905966,977990.1402771234,989932.2623842524,983742.2414844349,6308.614725024415
2021-09-15,993594.5580706042,988956.017654836,977781.1800891962,980663.4613621472,992582.6728535852,986715.5780060736,6375.175613368581
2021-09-16,994815.5208845976,989704.7081743611,977433.4330020222,980347.7728476176,992913.7334730242,987043.0336763244,6915.665222134522
2021-09-17,989044.7859427274,983754.8114905668,971167.36674676,974488.7987102822,986547.746306725,981000.7018394122,6959.331473089848
2021-09-20,984728.016194249,979842.6892732471,967403.2115563628,970530.9567521536,982858.1696542394,977072.6086860504,6870.833678217623
2021-09-21,986702.6470186852,979059.4668221292,969383.9779077932,972600.9709183982,984904.4688353388,978530.306300469,6730.667913854909
2021-09-22,987779.603412544,979946.1460721904,970254.59056641,974035.6460533516,986154.734657626,979634.1441524243,6756.969124259326
2021-09-23,988977.2477223716,982062.161900188,971029.8028912656,974799.544800126,987718.9020311296,980917.531869016,7038.817851595983
2021-09-24,983288.1202005394,976976.9068653728,965687.5679904048,969040.2704070668,981962.7943277546,975391.1319582276,6965.004634227333
2021-09-27,979529.1169516428,974083.855080718,962939.7250435482,965796.612382792,979197.172886316,972309.2964690033,6825.271134711331
2021-09-28,978074.0106318434,972782.1265227324,961529.3273035212,964482.4096308358,977764.1327138152,970926.4013605496,6798.773925907091
2021-09-29,966874.1047271722,964643.9379780702,952298.964871219,954757.4750565736,967882.1357046596,961291.3236675389,6471.47533065528
2021-09-30,966115.600667562,963255.8792017928,951430.4845776742,953550.3705339484,966837.7167685708,960238.0103499095,6473.125391933424
2021-10-01,967828.9585903533,966492.7077346162,952906.9812474035,953935.402063726,968904.978896398,962013.8057064994,7064.838165416125
2021-10-04,972397.6406246888,970616.5985549357,956719.1782177858,958316.6768664626,973465.4004564178,966303.0989440581,7248.210182285192
2021-10-05,969939.569484543,967247.1700671894,954964.7050976076,955219.0912496018,970841.1884656306,963642.3448729145,7081.32452632428
