date,portfolio_values_0,portfolio_values_25,portfolio_values_50,portfolio_values_75,portfolio_values_100,ppo_mean,ppo_sd
2019-11-05,958544.833851918,1029237.6904247624,971986.9930388646,982216.9342827566,995142.1004522672,987425.7104101138,24113.791579144094
2019-11-06,952926.0211917334,1023950.8643162416,966246.3884275532,974767.2823335868,986710.2709918006,980920.1654521832,24174.43353050376
2019-11-07,954666.2684965295,1026188.8177736332,967725.8268244846,975959.2931815148,988934.133489096,982694.8679530516,24436.426304721313
2019-11-08,948307.7085692168,1019641.451990004,961090.1077916948,971562.8183295532,983667.6436373728,976853.9460635682,24366.285900298433
2019-11-11,945078.6518212776,1017237.2548397653,958583.7928888408,969489.0791305718,981997.2838195696,974477.212500005,24603.781518205855
2019-11-12,944079.5257650848,1016181.8941098332,957370.5556256098,968507.7874779678,980739.6647904008,973375.8855537793,24595.63081118502
2019-11-13,945127.967806628,1017644.339743688,959266.9335915076,970166.9394166952,982686.169637782,974978.47003926,24661.06550316748
2019-11-14,947016.7754760804,1020614.5787468902,961658.3477038884,971456.5507132638,984916.1985296973,977132.490233964,25019.59147604518
2019-11-15,948809.594027578,1023564.0117037572,964576.751450344,973978.899701312,987909.89163937,979767.8297044724,25326.23799776378
2019-11-18,950179.6532349944,1023691.9765761524,965418.5119596166,972097.0150532376,986858.7923952196,979649.189843844,24978.977389593987
2019-11-19,950666.140837405,1024229.3740660374,965676.3164369616,973161.0143362224,987574.5068866914,980261.4705126636,25002.73496959643
2019-11-20,951254.4711929684,1025638.7811599948,967614.7575387892,974631.3517503357,989316.7425092544,981691.2208302685,25155.202000848483
2019-11-21,951434.0545804808,1024733.5392526856,967389.8825844574,974522.3514389872,991385.968363398,981893.1592440018,24971.353518505177
2019-11-22,947895.5934637686,1022007.9502325075,963649.352443901,971668.3551163768,988034.0262559104,978651.0555024929,25249.032081824058
2019-11-25,947991.611628252,1022047.8215227092,963367.4826472198,971319.4900520449,987536.9650421772,978452.6741784805,25256.218495517674
2019-11-26,947661.6662141484,1022494.0558192892,962449.5769338548,971075.8888107068,986661.7508422896,978068.5877240577,25553.461134351288
2019-11-27,949373.66290803,1025570.0785954152,964790.6182428008,973227.7867731424,989230.0245959362,980438.4342230649,25984.70697734097
2019-11-29,947213.1367977728,1023488.6593470332,962551.8821490098,971359.3616740272,987296.1859286797,978381.8451793045,26021.074311616478
2019-12-02,946915.9971461823,1022674.1768205732,961219.294162718,969852.794370713,985994.377450814,977331.3279902,25967.829387601465
2019-12-03,941790.1911132558,1020548.0451127202,955147.5928805775,964692.0427568748,982266.93241069,972888.9608548237,27233.8530000625
2019-12-04,945649.7493477646,1028022.919952222,961880.632103091,973400.7700458764,986753.7066513196,979141.5556200547,27928.228763545463
2019-12-05,942274.1576994498,1024088.334061712,960654.6859662489,969949.7397500155,982626.1339636107,975918.6102882074,27444.041806837282
2019-12-06,941809.8039532972,1023621.178465802,959215.6314218804,969637.074824904,981248.2554218244,975106.3888175417,27504.5431511938
2019-12-09,941535.9502812691,1023231.4672287984,957602.8797429436,968990.3090034444,980864.8601518328,974445.0932816577,27632.409272458168
2019-12-10,940921.2797399258,1022357.8630297722,956455.8304471698,967531.3452792218,980014.6592412072,973456.1955474594,27629.779367271018
2019-12-11,940665.9619914284,1022104.3532835348,956472.638039956,967032.4532255492,979713.1918186469,973197.7196718231,27605.66721616534
2019-12-12,943649.5022942862,1026331.5442270616,959996.8912850728,969691.479204176,983291.4689099272,976592.1771841047,28025.446005509843
2019-12-13,942598.220789351,1024651.9767373528,956077.4613945746,963358.6166319544,977973.8083656878,972932.0167837841,28270.971427317352
2019-12-16,944069.4695550367,1027907.0996570548,959792.145732528,966265.7377787312,982419.0778211764,976090.7061089054,28679.329114662105
2019-12-17,941088.5618644002,1025569.324260453,956504.9297690524,964726.2150259524,981073.68143336,973792.5424706435,28929.086784245534
2019-12-18,940248.6750766676,1024490.3275243184,955907.6838689368,963994.6010202176,980740.1546269332,973076.2884234147,28834.10650023905
2019-12-19,937869.6899798318,1021192.2292337748,952725.8846446328,961061.368430941,976428.0884109942,969855.4521400349,28539.48563570772
2019-12-20,939364.9907971186,1022928.2536379468,954161.1151817184,961917.8030192005,978310.7717848924,971336.5868841754,28692.27285354894
2019-12-23,939326.2908352416,1022854.2907247938,954539.9376281984,962728.1123836028,978753.01354997,971640.3290243612,28598.97973584325
2019-12-24,939144.889386582,1022949.5209631174,954860.2505994393,962585.552178536,979185.3305445176,971745.1087344384,28667.12034486841
2019-12-26,939629.5170626304,1023614.8281979666,955714.6987490212,965669.2036072192,980145.350607281,972954.7196448237,28562.275693020656
2019-12-27,941017.0732202656,1025720.0742103414,957353.1693991424,968245.0624532936,982022.954228475,974871.6667023037,28752.894083390525
2019-12-30,941381.1943554828,1026350.9450401168,958375.273691562,968382.5737583294,982131.2758636208,975324.2525418224,28766.803441675635
2019-12-31,940673.7163409366,1023633.7160742878,956842.8560397977,968337.6694456736,980875.3044130529,974072.6524627497,28099.181300939574
2020-01-03,1006052.4854870032,1006974.1598356104,1005863.0317324576,1006892.0238807568,1004196.5306756514,1005995.6463222958,1001.8598557817537
2020-01-06,1011396.5714522408,1010000.4835355944,1009238.7365595448,1012654.4978358508,1005234.0942772138,1009704.876732089,2524.0705807684835
2020-01-07,1011746.9263983532,1010218.371556793,1007208.3148656872,1010863.7961614736,1003234.4213497798,1008654.3660664173,3109.935328333014
2020-01-08,1009699.1225969244,1009313.3195611537,1005569.4348833353,1008420.8426475722,1000643.8725548976,1006729.3184487766,3368.561537361103
2020-01-09,1005841.7255384566,1006028.8691102,1000981.806698296,1004854.1444300036,997345.329230615,1003010.3750015143,3368.535919352817
2020-01-10,1005478.94789184,1004044.453486476,999696.2751991476,1004970.3399527422,997593.3093964974,1002356.6651853407,3136.7437794071757
2020-01-13,1006680.5704577276,1007926.7200142806,1001513.527216591,1006211.9027155868,999867.0037801316,1004439.9448368635,3155.7423542260335
2020-01-14,1003063.332132682,1006487.4186615854,998389.7004510292,1004102.7772611342,998423.7110262094,1002093.3879065281,3208.4193251695947
2020-01-15,1002055.7905086398,1007219.8694626166,997837.5878899404,1004034.2967190552,998905.0567779162,1002010.5202716335,3414.4489356289428
2020-01-16,1003746.480955868,1010388.380690506,999750.7430771872,1005152.2083387552,1000141.5159933504,1003835.8658111334,3873.309873333979
2020-01-17,1003971.1338610692,1009576.4016566456,998799.843912842,1003114.6849661916,999203.356427014,1002933.0841647524,3904.836419080023
2020-01-21,1002489.4951951068,1006857.408714506,997381.1814282668,1002491.6437145968,998723.0455479416,1001588.5549200836,3325.694475396363
2020-01-22,1003529.818636746,1007181.6889435316,999878.8410276216,1003998.2055036976,1001636.8904502403,1003245.0889123675,2452.060461594968
2020-01-23,1003259.9805113724,1007502.5353337942,1000751.8256452188,1003942.5024954604,1002100.341931444,1003511.4371834578,2270.883434216923
2020-01-24,1005415.9526555388,1009708.7988158672,1002038.8281597202,1005651.857093337,1004970.094856394,1005557.1063161714,2449.0127120039783
2020-01-27,1007866.7817201492,1010164.1327139213,1002564.49355902,1006056.0606831654,1002677.5161177324,1005865.7969587976,2952.272664326004
2020-01-28,1004120.1871400028,1013931.7966311624,1003625.4992204184,1005174.5874291628,1006785.7316213722,1006727.5604084239,3761.3111408750883
2020-01-29,1000112.539539824,1011189.1223313129,1002388.08321901,1002351.0653061322,1004511.197167734,1004110.4015128026,3802.9848837891714
2020-01-30,1002805.7969271569,1012715.2623933584,1003780.0208525226,1006002.4172309584,1008624.6711502036,1006785.63371084,3578.5134497197114
2020-01-31,1003430.9620882182,1012402.0672902002,1003549.2508061888,1006034.3398017378,1008902.3326076544,1006863.7905187998,3414.2828376390803
2020-02-03,1000554.2383893044,1014319.1779136644,1000660.4076832538,1004426.9045540004,1008268.4533291592,1005645.8363738764,5184.006890567103
2020-02-04,1001466.740532685,1013141.0654130284,1000555.5940793004,1002097.8928680108,1007226.2434658752,1004897.5072717799,4729.470889829685
2020-02-05,1000436.6951229408,1006121.4851145124,995921.5513839014,999013.3385856752,999001.1578003044,1000098.8456014668,3353.188332722072
2020-02-06,999371.1989380924,1004988.9906532646,992935.4215286128,1000345.7767367144,995541.7451563764,998636.6266026121,4144.764171603149
2020-02-07,1000996.8985263902,1007391.0849754316,994504.0715049412,1002835.9665219784,997339.5230462312,1000613.5089149944,4451.203244072241
2020-02-10,1003263.8303233004,1007225.0711553362,997666.3582818572,1004346.5868187492,1001594.7492830524,1002819.3191724591,3162.0678207580104
2020-02-11,1005354.9799965204,1008764.8905770412,999083.7623417856,1006414.5666465512,1003088.7590311876,1004541.3917186173,3283.4284808149937
2020-02-12,1002645.2570784924,1006294.9028349178,997311.4232051036,1003419.5051084744,1000975.3023175776,1002129.2781089131,2960.6328839116823
2020-02-13,1001616.24348916,1004816.3447035528,996532.54468394,1001487.9718130928,999754.46506025,1000841.5139499992,2704.3034064818517
2020-02-14,1002998.3476465052,1006268.0040505156,997700.9898488428,1003011.3351807971,1001254.643584442,1002246.6640622206,2791.708584878732
2020-02-18,1004355.269691379,1008060.4747812832,998816.847743838,1003369.5437624144,1001703.230018497,1003261.0731994823,3047.0084557294604
2020-02-19,1005516.8472361804,1012898.1002935368,1000136.5376275876,1006518.775445262,1002299.400338746,1005473.9321882626,4353.785579201713
2020-02-20,1006461.3591558028,1011871.2430011776,1000754.596112002,1005202.7947710088,1002525.5885292392,1005363.1163138461,3817.789299963628
2020-02-21,1003602.3483233536,1013952.2677118316,1000115.5884617248,1003592.4193928052,1001981.8664313876,1004648.8980642206,4825.516636091241
2020-02-24,1003008.379512678,1019748.4335562747,999692.2678968668,1003798.4980181592,1006115.0501958386,1006472.5258359635,6949.822254874009
2020-02-25,1001631.2108583502,1020732.765219722,1002705.7465040222,1007496.3238552916,1008385.7468889984,1008190.3586652769,6796.104966301237
2020-02-26,991661.9507392396,1014846.9096784944,987560.9569981962,1003490.8013672323,1000312.272949334,999574.5783464995,9550.516990623953
2020-02-27,988763.7482710958,1012117.7144171004,986716.752071714,1001850.4201549503,997646.2122214654,997418.9694272652,9221.635524171254
2020-02-28,985376.663295464,1009905.3009673902,976744.2663832328,1000331.8105142304,994595.0543061644,993390.6190932964,11521.198427281943
2020-03-02,980667.6480794072,1001619.3589645454,979292.6367750068,1000500.443789609,994024.7357214902,991220.9646660117,9547.292455738689
2020-03-03,992154.6295015488,1014294.1692886716,988696.7499603695,1010660.2379568012,1003974.5871774508,1001956.0747769683,10039.357043465452
2020-03-04,988965.9359016408,1011986.18442124,994091.9800910671,1015628.405203606,1016682.4027308116,1005470.9816696731,11603.57957427463
2020-03-05,1000880.4055153438,1021371.4784636338,998199.379352938,1025714.0497725132,1016976.7006557416,1012628.402752034,11070.640278029734
2020-03-06,999417.3050683629,1024038.9856977748,998997.4504352713,1030195.2451435728,1028103.5792036358,1016150.5131097235,13975.593706098132
2020-03-09,1009913.2454852756,1033640.3635736404,1004418.4618125964,1034511.3735568896,1043409.4171604976,1025178.57231778,15199.205146298511
2020-03-10,996777.4545089332,1035559.4771997496,993796.1715715716,1024427.164996035,1038411.8050103848,1017794.4146573348,18985.762530087402
2020-03-11,990903.9524988156,1030764.5012584482,983355.2508559292,1019502.3364173664,1018238.5948621578,1008552.9271785434,18184.96600804434
2020-03-12,974611.7551625776,1015630.5352066284,962550.8943913204,1001912.389880054,1004734.277537885,991887.9704356932,19941.703128161847
2020-03-13,938203.9417274466,987306.433275822,934099.6235297607,957512.7373261444,969405.4983209384,957305.6468360223,19747.86639199452
2020-03-16,945801.8278064112,977275.6853052988,929615.7224830296,963125.2016205256,960873.3529278928,955338.3580286317,16279.538186289343
2020-03-17,938104.5920249758,983369.229613608,919087.0172807878,941738.784215175,941050.4662671178,944670.0178803329,21056.671198439013
2020-03-18,942772.8427099508,994420.209166871,927695.6019490544,938722.63897425,935643.3005214412,947850.9186643135,23803.671548836697
2020-03-19,909532.4167451236,969589.5586694503,902041.6980346908,922422.5296757392,902866.7739245604,921290.595409913,25228.092044097884
2020-03-20,910200.134308268,963487.89869494,894017.6720685145,917314.1895675836,906427.2299022926,918289.4249083198,23829.055353913285
2020-03-23,915741.5060297534,962392.8473274234,906762.6493450188,933186.9507138014,920567.5033868843,927730.2913605763,19318.107745890335
2020-03-24,922666.1601001518,963335.5651015867,912145.5446225614,946764.689527917,937595.7306369212,936501.5379978276,17951.19295386136
2020-03-25,954849.7714955373,970738.8837375208,927892.0005039466,978365.7323161588,972243.1829178792,960817.9141942086,18202.323162380937
2020-03-26,954700.379834687,971150.1133216677,929304.217421822,978226.3687295314,971936.352075523,961063.4862766461,17684.253287611587
2020-03-27,977453.9093110132,992564.2046736056,950266.1739037312,994468.4940974072,993423.013541327,981635.1591054167,16879.50306541738
2020-03-30,971080.1169222596,999306.813546386,950696.7779278922,991115.59367606,992309.3900753424,980901.738429588,17787.681316371523
2020-03-31,980206.8507569394,1007039.7599297782,956545.2556562508,997238.4877097538,993438.1504799715,986893.7009065388,17443.91138720871
2020-04-01,967932.2886639244,999807.0529176109,946459.7882237416,982676.1434887073,978569.34807112,975088.9242730208,17615.390958484488
2020-04-02,960684.3764106602,998065.1031241994,938018.6302546576,978321.9511744818,981200.8524956245,971258.1826919246,20415.864990572485
2020-04-03,972255.2113384116,1001879.7058284204,944598.8500590147,985609.1494755324,987773.343311911,978423.252002658,19346.324966479224
2020-04-06,971424.0675746554,998998.7209884548,940418.9728537007,981757.1758225068,984628.691188264,975445.5256855164,19605.87663787756
2020-04-07,990615.4785176116,1022223.047819151,955844.4666789653,1001949.3020926036,1007858.6889152336,995698.1968047131,22381.579198753723
2020-04-08,987837.3525082584,1019774.2102592424,953160.337537191,999205.2587984093,1003719.3199996358,992739.2958205475,22288.020073324456
2020-04-09,995755.449591152,1020097.5846538808,951156.6797954876,1003474.975602016,1007034.9675971924,995503.9314479458,23529.097339668544
2020-04-13,1005634.9869070782,1027637.0098801054,961457.4996788818,1011712.6990824984,1014480.4945251178,1004184.5380147364,22540.638735690867
2020-04-14,1007363.1835938548,1027041.7742955368,965015.216258246,1008029.870426044,1012134.390249792,1003916.8869646948,20709.521247325778
2020-04-15,1016842.3565326736,1032326.1781909814,973254.6661497728,1013340.9848088492,1016500.4897681412,1010452.9350900836,19737.722416934783
2020-04-16,1015436.6473761456,1026369.8365104112,975615.7056879854,1006693.3269263264,1015289.65724411,1007881.0347489957,17298.976092861034
2020-04-17,1016917.8025129616,1029177.5590514814,976653.1572770976,1009077.3261179522,1017158.612282248,1009796.8914483482,17773.786731300555
