date,portfolio_value
2021-02-09,1080355.216214146
2021-02-10,1081329.250413593
2021-02-11,1079260.315321704
2021-02-12,1074713.8712247307
2021-02-16,1063642.526942796
2021-02-17,1064271.8961058117
2021-02-18,1065974.0481908452
2021-02-19,1065962.0208009733
2021-02-22,1067509.4351982858
2021-02-23,1065579.8519148238
2021-02-24,1060408.1047962813
2021-02-25,1051748.436940655
2021-02-26,1049751.6088452437
2021-03-01,1049878.1602506025
2021-03-02,1048969.400413346
2021-03-03,1044382.9426903041
2021-03-04,1035132.9317525051
2021-03-05,1033724.2692982979
2021-03-08,1028112.7868466084
2021-03-09,1033583.2123661409
2021-03-10,1034873.3412957599
2021-03-11,1034581.1747734529
2021-03-12,1029458.9601161305
2021-03-15,1028599.6728231353
2021-03-16,1029772.3085504771
2021-03-17,1030776.2430681707
2021-03-18,1029878.5215963663
2021-03-19,1029490.3091692795
2021-03-22,1030791.5952024374
2021-03-23,1032733.9731189387
2021-03-24,1031582.6055513043
2021-03-25,1027386.5613770293
2021-03-26,1022958.0035445262
2021-03-29,1021384.2736835902
2021-03-30,1016494.6082827138
2021-03-31,1013421.5803468687
2021-04-01,1014806.7538497718
2021-04-05,1019935.5578153349
2021-04-06,1022688.587764934
2021-04-07,1023235.4725955431
2021-04-08,1027708.7988522921
2021-04-09,1025669.0222457073
2021-04-12,1027091.8355956085
2021-04-13,1030796.161587012
2021-04-14,1031150.1779075393
2021-04-15,1034622.0543498386
2021-04-16,1034006.1035330431
2021-04-19,1037753.725798246
2021-04-20,1036864.0627164958
2021-04-21,1039034.5918208589
2021-04-22,1037247.7610139134
2021-04-23,1040388.4057576966
2021-04-26,1038727.9749274352
2021-04-27,1033577.0882672926
2021-04-28,1034644.009340938
2021-04-29,1033157.2009746023
2021-04-30,1028531.1622502555
2021-05-03,1030239.7500502388
2021-05-04,1027069.0443550362
2021-05-05,1027928.0645808375
2021-05-06,1030522.0398786642
2021-05-07,1034966.5844463636
2021-05-10,1030934.324606364
2021-05-11,1030622.7265280352
2021-05-12,1020751.9325599779
2021-05-13,1022192.6463504174
2021-05-14,1024676.3168595074
2021-05-17,1025110.9003462588
2021-05-18,1026708.337526002
2021-05-19,1023997.4824760854
2021-05-20,1028381.2303547094
2021-05-21,1027588.1918148878
2021-05-24,1028660.0267314571
2021-05-25,1030080.9709697542
2021-05-26,1026413.1833171969
2021-05-27,1020175.1867076406
2021-05-28,1019824.4150501624
2021-06-01,1022557.8658523541
2021-06-02,1022083.7726276962
2021-06-03,1015569.3359025945
2021-06-04,1023340.7078848977
2021-06-07,1025124.5000421802
2021-06-08,1023317.8506092374
2021-06-09,1021890.5212224406
2021-06-10,1024388.4384001865
2021-06-11,1021498.9769078444
2021-06-14,1018423.810057974
2021-06-15,1017511.0440897107
2021-06-16,1011970.0181340486
2021-06-17,1014806.440274211
2021-06-18,1010867.5450272819
2021-06-21,1013385.613152737
2021-06-22,1012903.351075474
2021-06-23,1009776.003435098
2021-06-24,1012508.5400633657
2021-06-25,1013105.1347822287
2021-06-28,1015273.1532941886
2021-06-29,1016005.913399452
2021-06-30,1011830.8251137639
2021-07-01,1010147.8444877088
2021-07-02,1015686.6361776247
2021-07-06,1019257.2158273759
2021-07-07,1021857.3210665444
2021-07-08,1023974.3967010385
2021-07-09,1023827.2923794035
2021-07-12,1023797.5741505121
2021-07-13,1020282.3916013169
2021-07-14,1025951.637841221
2021-07-15,1026615.80117785
2021-07-16,1022012.388892025
2021-07-19,1022521.3589932282
2021-07-20,1024632.048634798
2021-07-21,1023542.4803631358
2021-07-22,1025339.5892550859
2021-07-23,1025727.7045812699
2021-07-26,1027413.0610485848
2021-07-27,1030441.2621956553
2021-07-28,1029304.4325987615
2021-07-29,1032750.5604705128
2021-07-30,1029869.5936955482
2021-08-02,1031977.1338517861
2021-08-03,1036109.0734326424
2021-08-04,1032170.4813899914
2021-08-05,1032080.9404725984
2021-08-06,1028419.3096902127
2021-08-09,1027205.7098963873
2021-08-10,1025542.5201650141
2021-08-11,1027161.6949513254
2021-08-12,1028070.0246306235
2021-08-13,1034462.4702697773
2021-08-16,1037436.0508946141
2021-08-17,1032837.2364147565
2021-08-18,1027088.0856583727
2021-08-19,1027242.235892756
2021-08-20,1030249.4598736012
2021-08-23,1033040.74145988
2021-08-24,1033099.3877266393
2021-08-25,1030407.1385488342
2021-08-26,1029547.929946559
2021-08-27,1032552.1605203503
2021-08-30,1032411.5128755568
2021-08-31,1030935.5013250328
2021-09-01,1031148.308076145
2021-09-02,1031626.8333161077
2021-09-03,1033972.6006960459
2021-09-07,1028091.0626236167
2021-09-08,1028533.9158058937
2021-09-09,1032636.4533505092
2021-09-10,1029238.1527133193
