date,portfolio_value
2023-04-14,951584.6048459553
2023-04-17,944730.2479080394
2023-04-18,942834.1923691783
2023-04-19,944710.7171968246
2023-04-20,942783.0988538747
2023-04-21,943016.7977902903
2023-04-24,941021.7039865574
2023-04-25,943319.9355146764
2023-04-26,940537.2619330641
2023-04-27,935736.8902226778
2023-04-28,942695.6145951813
2023-05-01,946379.8495661761
2023-05-02,938836.2541297775
2023-05-03,946246.2895781901
2023-05-04,948375.5527114543
2023-05-05,944261.9680452707
2023-05-08,946968.0687302267
2023-05-09,942052.222363182
2023-05-10,940097.6196348477
2023-05-11,945074.6722738304
2023-05-12,946626.4183712944
2023-05-15,941956.1395473763
2023-05-16,939535.0794644657
2023-05-17,933133.133788054
2023-05-18,935876.3700588656
2023-05-19,935495.5344141942
2023-05-22,936310.8094322309
2023-05-23,934797.376298376
2023-05-24,930452.8944377421
2023-05-25,924185.8322994863
2023-05-26,925114.5749662374
2023-05-30,932275.8528524053
2023-05-31,936043.0298542702
2023-06-01,935745.8495243178
2023-06-02,942420.9420140617
2023-06-05,943335.0899746348
2023-06-06,943633.1192880454
2023-06-07,945516.1522914235
2023-06-08,938875.8931489215
2023-06-09,947324.0717864436
2023-06-12,946742.8103725485
2023-06-13,951018.5171471575
2023-06-14,950381.5921164224
2023-06-15,952792.8734364427
2023-06-16,960779.2034691912
2023-06-20,956413.1718242504
2023-06-21,953837.5227524668
2023-06-22,951346.9180910621
2023-06-23,947799.8076507126
2023-06-26,945763.8003331408
2023-06-27,944825.1373735493
2023-06-28,947871.4417462687
2023-06-29,947987.0097649378
2023-06-30,946181.8441030167
2023-07-03,955187.2218813851
2023-07-05,954406.5756697813
2023-07-06,951556.7158850464
2023-07-07,943489.6586442126
2023-07-10,943321.889546988
2023-07-11,945501.6094228877
2023-07-12,950708.1981949888
2023-07-13,960858.5610642895
2023-07-14,967796.1693032379
2023-07-17,964216.4817239832
2023-07-18,966515.9852133996
2023-07-19,972255.7792905328
2023-07-20,974165.5177659041
2023-07-21,967675.7136277012
2023-07-24,965141.1331167932
2023-07-25,966137.5001560565
2023-07-26,968658.6719385756
2023-07-27,970803.0407498128
2023-07-28,962950.951250404
2023-07-31,967346.705315061
2023-08-01,967595.2508832794
2023-08-02,960586.0831551768
2023-08-03,951558.4740147741
2023-08-04,947317.3484568592
2023-08-07,949653.4602920895
2023-08-08,950795.6670895215
2023-08-09,948686.6838865548
2023-08-10,945330.7203636895
2023-08-11,941391.7671328429
2023-08-14,940700.6407554608
2023-08-15,941691.1969445249
2023-08-16,935061.4325023912
2023-08-17,928383.2220275534
2023-08-18,924699.1727414504
2023-08-21,925975.987070395
2023-08-22,923189.7348133485
2023-08-23,925343.4688767267
2023-08-24,939713.4936754727
2023-08-25,931793.3233141905
2023-08-28,934732.1210063349
2023-08-29,937401.0114900207
2023-08-30,947740.0908006065
2023-08-31,948786.046968324
2023-09-01,950339.0086926986
2023-09-05,945039.4250781114
2023-09-06,936287.2292503035
2023-09-07,932421.8707081365
2023-09-08,932127.8961604598
2023-09-11,932983.5996823746
2023-09-12,936349.799892694
2023-09-13,933387.8225122261
2023-09-14,933080.0792438673
2023-09-15,935757.9459363339
2023-09-18,930040.3939284505
2023-09-19,932313.9784967818
2023-09-20,929907.3652078504
2023-09-21,926107.223734326
2023-09-22,914170.4778197195
2023-09-25,914102.958372211
2023-09-26,910687.8657860152
2023-09-27,902297.4199712266
2023-09-28,899143.6174403623
2023-09-29,901670.4928395107
2023-10-02,898875.8392066375
2023-10-03,894019.6585413202
2023-10-04,885599.7251085661
2023-10-05,890460.0407834328
2023-10-06,889888.6818231455
2023-10-09,892981.7998198998
2023-10-10,905078.131499581
2023-10-11,905943.9221322689
2023-10-12,914716.3742708997
2023-10-13,902738.7692657976
2023-10-16,910980.0455506564
2023-10-17,908646.8898708024
2023-10-18,904942.1346455399
2023-10-19,899345.9770307424
2023-10-20,891309.1046056622
2023-10-23,889424.9401721567
2023-10-24,892536.9859755936
2023-10-25,899050.4249865282
2023-10-26,887390.4547674945
2023-10-27,884082.3079857116
2023-10-30,884220.0172446122
2023-10-31,888249.4101037553
2023-11-01,886678.6125148507
2023-11-02,894781.0945633069
2023-11-03,907477.3928681873
2023-11-06,914094.2822268605
2023-11-07,911706.1495124529
2023-11-08,914141.1587066982
2023-11-09,914889.8385571946
2023-11-10,908168.9132735716
2023-11-13,913751.753108035
2023-11-14,913864.7043921546
2023-11-15,928854.6492963104
2023-11-16,925662.5018784864
2023-11-17,930858.3618828577
2023-11-20,933290.5187075798
2023-11-21,938962.5385690271
2023-11-22,939637.8754847243
2023-11-24,939903.3923537618
2023-11-27,939230.2518510298
2023-11-28,943281.435316747
2023-11-29,947569.7283195183
2023-11-30,949581.1095866442
2023-12-01,947772.7162135281
2023-12-04,957983.9727567337
2023-12-05,950802.3285675916
2023-12-06,953736.5230969823
2023-12-07,956777.7919037748
2023-12-08,960981.5265261723
2023-12-11,956613.5833794005
2023-12-12,954788.0315371166
2023-12-13,958015.5336063806
2023-12-14,976370.1564081052
2023-12-15,988558.925554993
2023-12-18,986639.2343512207
2023-12-19,985746.528585125
2023-12-20,989863.3947251522
2023-12-21,986699.8972225946
2023-12-22,990235.7314194281
