date,portfolio_value
2024-07-05,939918.0580063189
2024-07-08,947413.4213419111
2024-07-09,945256.5228194168
2024-07-10,944101.9586791215
2024-07-11,947342.9487781564
2024-07-12,956060.1708549152
2024-07-15,960037.8254047091
2024-07-16,958595.2917739786
2024-07-17,967398.9472204748
2024-07-18,966439.224642156
2024-07-19,959236.5520976472
2024-07-22,951681.1291591605
2024-07-23,954291.9775603793
2024-07-24,956648.4992541882
2024-07-25,950296.4248943016
2024-07-26,947322.3793601088
2024-07-29,954594.1502065833
2024-07-30,955244.9783166745
2024-07-31,958411.4114834511
2024-08-01,974536.9677617308
2024-08-02,972544.5150136051
2024-08-05,980521.8786951356
2024-08-06,976336.954649152
2024-08-07,969543.0449917633
2024-08-08,962451.9424760884
2024-08-09,969702.8003744173
2024-08-12,974680.5406873242
2024-08-13,979064.9711576088
2024-08-14,984952.5584538376
2024-08-15,984361.1784361682
2024-08-16,984655.9091356011
2024-08-19,993730.786501158
2024-08-20,998667.7866986018
2024-08-21,1003542.7778135166
2024-08-22,1004812.0906826719
2024-08-23,995012.6935937963
2024-08-26,1005817.4467075953
2024-08-27,1004717.8858497286
2024-08-28,1006367.7124718785
2024-08-29,1001419.5351555686
2024-08-30,1001450.1071683491
2024-09-03,997525.7389100723
2024-09-04,996229.8886934394
2024-09-05,1002337.9438880113
2024-09-06,1005708.3339585745
2024-09-09,1001341.6478629296
2024-09-10,1005427.531842641
2024-09-11,1010553.3296525056
2024-09-12,1012379.9124536503
2024-09-13,1018636.5567018447
2024-09-16,1024945.0051354826
2024-09-17,1028117.4099956712
2024-09-18,1022664.0412311223
2024-09-19,1016289.388999564
2024-09-20,1023460.3665213308
2024-09-23,1022927.6255390773
2024-09-24,1024315.5403002818
2024-09-25,1028932.5158636795
2024-09-26,1023398.9995215609
2024-09-27,1026514.7392441088
2024-09-30,1029894.115175116
2024-10-01,1024788.3615207635
2024-10-02,1027316.2179361375
2024-10-03,1020209.4116630394
2024-10-04,1016354.6310706271
2024-10-07,1011800.4316430275
2024-10-08,1007931.5574937086
2024-10-09,1008551.4017477133
2024-10-10,1005625.5565281513
2024-10-11,1007226.6755636056
2024-10-14,1009617.6903734823
2024-10-15,1010399.2139844351
2024-10-16,1013202.8176973715
2024-10-17,1015901.4262329119
2024-10-18,1012520.6951991604
2024-10-21,1017774.8471482868
2024-10-22,1010602.1385503217
2024-10-23,1013030.6202234188
2024-10-24,1004406.2825798433
2024-10-25,1009734.6783433628
2024-10-28,1008047.7206349126
2024-10-29,1006656.484061301
2024-10-30,1009818.0668728832
2024-10-31,1011356.0447422572
2024-11-01,1005155.2586325167
2024-11-04,999866.6726947887
2024-11-05,1004968.2692186454
2024-11-06,1011141.6033936689
2024-11-07,997662.7714439846
2024-11-08,1009610.4434153064
2024-11-11,1012609.2924467721
2024-11-12,1003655.5249815175
2024-11-13,995441.9235645941
2024-11-14,989145.2058989431
2024-11-15,987052.434953467
2024-11-18,986141.4968138165
2024-11-19,991872.7589500283
2024-11-20,996059.3921467258
2024-11-21,995583.9596314492
2024-11-22,1000185.0175660141
2024-11-25,1003864.5712282873
2024-11-26,1005076.4292716692
2024-11-27,1007575.944923978
2024-11-29,1012458.9582396864
2024-12-02,1021228.5125495296
2024-12-03,1020263.4413755251
2024-12-04,1018653.4687470328
2024-12-05,1021926.1685546547
2024-12-06,1020878.6551695042
2024-12-09,1022039.7498538662
2024-12-10,1018916.3057151963
2024-12-11,1019120.8511899958
2024-12-12,1019899.6167083604
2024-12-13,1011703.2348981176
2024-12-16,1004250.665055836
2024-12-17,1006008.824542295
2024-12-18,1005629.2306501853
2024-12-19,988295.7905908744
2024-12-20,980593.496363105
2024-12-23,989076.3231837912
2024-12-24,985906.2238159076
2024-12-26,989842.2744450001
2024-12-27,990252.1465695971
2024-12-30,984169.2254606339
