date,portfolio_value
2024-10-22,1005417.497145807
2024-10-23,1007812.6637335473
2024-10-24,999236.0906560853
2024-10-25,1004521.7076916888
2024-10-28,1002824.4120774983
2024-10-29,1001430.305508432
2024-10-30,1004566.6182109714
2024-10-31,1006085.3016999575
2024-11-01,999943.1420173264
2024-11-04,994678.300107498
2024-11-05,999761.6671065135
2024-11-06,1005907.4478640625
2024-11-07,992619.3591727617
2024-11-08,1004496.08262365
2024-11-11,1007476.105801759
2024-11-12,998597.2997967805
2024-11-13,990419.2414908153
2024-11-14,984142.7924345287
2024-11-15,982058.9103604277
2024-11-18,981168.4528708843
2024-11-19,986874.0835761249
2024-11-20,991042.8684954181
2024-11-21,990563.5359361256
2024-11-22,995128.4280166541
2024-11-25,998772.0088438012
2024-11-26,1000008.080759287
2024-11-27,1002496.8725777525
2024-11-29,1007336.5371530389
2024-12-02,1016049.0682896326
2024-12-03,1015089.0058326353
2024-12-04,1013480.4017729657
2024-12-05,1016785.7862470736
2024-12-06,1015745.0130666981
2024-12-09,1016894.1129478883
2024-12-10,1013775.2234364786
2024-12-11,1013932.5809567044
2024-12-12,1014692.7758144446
2024-12-13,1006514.2380553043
2024-12-16,999107.0243335993
2024-12-17,1000866.3795914002
2024-12-18,1000477.1335168281
2024-12-19,983220.3308623014
2024-12-20,975586.3801838622
2024-12-23,984027.164123982
2024-12-24,980847.1897770267
2024-12-26,984743.808672566
2024-12-27,985139.4101095322
2024-12-30,979090.2560413609
