date,portfolio_value
2023-07-06,887711.6645921854
2023-07-07,881684.2120271774
2023-07-10,883565.6365375201
2023-07-11,885248.5878440378
2023-07-12,889560.5299845524
2023-07-13,900100.7210319341
2023-07-14,905094.6846723242
2023-07-17,901157.2343272171
2023-07-18,902338.5540851941
2023-07-19,908252.4752719712
2023-07-20,909566.114760725
2023-07-21,903758.5148227768
2023-07-24,901298.324763309
2023-07-25,901117.9333660625
2023-07-26,903889.7563939161
2023-07-27,906255.4088078013
2023-07-28,896743.8294083137
2023-07-31,901342.7419161655
2023-08-01,901981.6101389934
2023-08-02,892155.4610851556
2023-08-03,884893.7316945597
2023-08-04,878169.0453074088
2023-08-07,883141.3505159077
2023-08-08,881764.1441800087
2023-08-09,881290.6726059305
2023-08-10,879138.3201071784
2023-08-11,875107.9261268402
2023-08-14,874222.1755528429
2023-08-15,873859.1871162202
2023-08-16,868365.5537977963
2023-08-17,862186.0983946887
2023-08-18,858498.7712899199
2023-08-21,860169.6461559188
2023-08-22,857581.5909761285
2023-08-23,859582.2416361902
2023-08-24,872930.417137327
2023-08-25,865567.5805450814
2023-08-28,867823.258694897
2023-08-29,870724.7512155165
2023-08-30,880496.7231436743
2023-08-31,882034.8566297399
2023-09-01,882728.2280558611
2023-09-05,880457.415710662
2023-09-06,873556.5495944355
2023-09-07,870460.174334806
2023-09-08,870196.8174007054
2023-09-11,870957.85027891
2023-09-12,873992.6420191644
2023-09-13,871300.6044210223
2023-09-14,870983.2396438002
2023-09-15,873456.6124930391
2023-09-18,868121.7162557903
2023-09-19,870255.5881976868
2023-09-20,867992.1197225872
2023-09-21,864465.2828890703
2023-09-22,853296.6110841001
2023-09-25,853283.8384346749
2023-09-26,849736.1354935344
2023-09-27,841960.840198106
2023-09-28,838988.5203616037
2023-09-29,841326.4941428658
2023-10-02,838734.5977875986
2023-10-03,833913.8276956227
2023-10-04,825999.6647378007
2023-10-05,830546.9643843367
2023-10-06,830005.4181263018
2023-10-09,832879.1365453447
2023-10-10,842311.2517499544
2023-10-11,843707.7925802355
2023-10-12,849066.233654544
2023-10-13,841523.5171963656
2023-10-16,846993.9511839456
2023-10-17,848239.6305386977
2023-10-18,846333.7178285411
2023-10-19,841834.6304919204
2023-10-20,835149.2391184429
2023-10-23,833337.3549544408
2023-10-24,836164.9410344195
2023-10-25,841815.5349954335
2023-10-26,831445.0980892776
2023-10-27,832295.0219056306
2023-10-30,831625.3149434214
2023-10-31,833660.4075469965
2023-11-01,831580.6949090422
2023-11-02,841577.3947657752
2023-11-03,855156.864164272
2023-11-06,861250.8226308981
2023-11-07,857549.3462954749
2023-11-08,862159.1029892224
2023-11-09,866042.5303319589
2023-11-10,856614.4920150319
2023-11-13,861686.3783367521
2023-11-14,861442.0101743754
2023-11-15,876661.6358055671
2023-11-16,871528.6330673479
2023-11-17,877765.6730047284
2023-11-20,880458.2163269832
2023-11-21,885688.2705107817
2023-11-22,886202.9867236137
2023-11-24,886948.1428918975
2023-11-27,884408.7591749171
2023-11-28,890644.7993695211
2023-11-29,895246.0638124008
2023-11-30,898917.6851954027
2023-12-01,895035.2407575531
2023-12-04,907423.0646541289
2023-12-05,898739.2376291425
2023-12-06,904061.1086800989
2023-12-07,908595.7312063351
2023-12-08,911546.2354058269
2023-12-11,903881.841483072
2023-12-12,899217.202284031
2023-12-13,901186.0385141411
2023-12-14,920263.8420188731
2023-12-15,932320.3023998388
2023-12-18,928888.500376043
2023-12-19,927815.5951124845
2023-12-20,931818.5841202381
2023-12-21,930588.6229866333
2023-12-22,933542.356462429
2023-12-26,933495.7594213275
2023-12-27,937586.833359407
2023-12-28,946099.6979433902
2023-12-29,942033.4340806848
2024-01-02,938349.5440457945
2024-01-03,933899.4668972858
2024-01-04,930297.4534034495
2024-01-05,923772.7430340732
2024-01-08,920773.581171458
2024-01-09,923714.0153551479
2024-01-10,921113.6017968069
2024-01-11,918468.4633892726
2024-01-12,921221.262695352
2024-01-16,924376.820202442
2024-01-17,912901.2998017984
2024-01-18,907232.1540520486
2024-01-19,908529.3120384318
2024-01-22,913270.05007151
2024-01-23,914476.053969186
2024-01-24,913968.4084776243
2024-01-25,911978.4296579346
2024-01-26,915328.2861504556
2024-01-29,913887.4927789586
2024-01-30,920933.5310798497
2024-01-31,923321.7756077161
2024-02-01,921990.1919340016
2024-02-02,933293.445962134
2024-02-05,923621.9965421282
2024-02-06,914899.4680501771
2024-02-07,920626.6798396915
2024-02-08,919475.8504044823
2024-02-09,915405.1806976424
2024-02-12,914542.3797751039
2024-02-13,913754.5081446986
2024-02-14,900361.7042124561
2024-02-15,903482.6504405004
2024-02-16,908859.3761635807
2024-02-20,906603.33270248
2024-02-21,906214.1384479976
2024-02-22,903925.6390569699
2024-02-23,912111.0157814
2024-02-26,917516.912086032
2024-02-27,914898.0593159156
2024-02-28,913140.9945092489
2024-02-29,914905.7012044088
2024-03-01,919642.5870451691
2024-03-04,927189.3171694399
2024-03-05,927259.6811789129
2024-03-06,926386.1841831933
2024-03-07,931500.0639879435
2024-03-08,937974.0047377594
2024-03-11,937564.7321325901
2024-03-12,937526.4633620572
2024-03-13,938148.9358407824
2024-03-14,937711.1030495412
