Date,SPY,TLT,GLD,FXY
2013-07-19,136.3780975341797,77.61876678466797,125.11000061035156,97.4800033569336
2013-07-22,136.6441192626953,77.73246765136719,128.83999633789062,98.30999755859375
2013-07-23,136.35385131835938,77.40550994873047,129.7100067138672,98.3499984741211
2013-07-24,135.8540802001953,76.42459106445312,127.4800033569336,97.5199966430664
2013-07-25,136.1845703125,76.39619445800781,128.6699981689453,98.63999938964844
2013-07-26,136.3296661376953,76.86528778076172,128.77999877929688,99.63999938964844
2013-07-29,135.91050720214844,76.30380249023438,128.47000122070312,99.95999908447266
2013-07-30,135.91050720214844,76.27532958984375,128.1199951171875,99.81999969482422
2013-07-31,136.00723266601562,76.55253601074219,127.95999908447266,99.93000030517578
2013-08-01,137.5792694091797,75.07747650146484,126.61000061035156,98.33000183105469
2013-08-02,137.8130645751953,75.90408325195312,126.36000061035156,98.94999694824219
2013-08-05,137.61151123046875,75.31976318359375,125.69999694824219,99.56999969482422
2013-08-06,136.8295440673828,75.54071044921875,123.97000122070312,100.11000061035156
2013-08-07,136.38613891601562,76.10359954833984,124.1500015258789,101.41000366210938
2013-08-08,136.88597106933594,76.31025695800781,126.86000061035156,101.1500015258789
2013-08-09,136.49093627929688,76.43138885498047,126.86000061035156,101.69999694824219
2013-08-12,136.3296661376953,75.91126251220703,129.1300048828125,101.05999755859375
2013-08-13,136.73277282714844,74.8138427734375,127.73999786376953,99.69000244140625
2013-08-14,136.03138732910156,74.92784118652344,129.0,99.7699966430664
2013-08-15,134.12890625,73.91600036621094,131.69000244140625,100.58999633789062
2013-08-16,133.68548583984375,73.65946197509766,132.5800018310547,100.30999755859375
2013-08-19,132.83094787597656,73.01812744140625,132.00999450683594,100.3499984741211
2013-08-20,133.4839324951172,73.58113861083984,132.4499969482422,100.58999633789062
2013-08-21,132.6616668701172,72.77588653564453,132.07000732421875,100.04000091552734
2013-08-22,133.87088012695312,73.51695251464844,132.80999755859375,99.12999725341797
2013-08-23,134.3223876953125,74.3150405883789,134.89999389648438,99.16999816894531
2013-08-26,133.8225555419922,74.68558502197266,135.4499969482422,99.36000061035156
2013-08-27,131.6701202392578,75.6261978149414,136.75,100.7699966430664
2013-08-28,132.13772583007812,75.01336669921875,136.7100067138672,100.0999984741211
2013-08-29,132.34732055664062,75.61194610595703,135.8699951171875,99.58999633789062
2013-08-30,131.92808532714844,75.52643585205078,134.6199951171875,99.62999725341797
2013-09-03,132.52462768554688,74.46118927001953,136.4199981689453,98.27999877929688
2013-09-04,133.6210479736328,74.29685974121094,134.66000366210938,98.19000244140625
2013-09-05,133.79031372070312,73.26084899902344,132.1999969482422,97.66999816894531
2013-09-06,133.8548126220703,73.62527465820312,134.14999389648438,98.72000122070312
2013-09-09,135.13665771484375,73.66093444824219,133.91000366210938,98.25
2013-09-10,136.13621520996094,73.14656066894531,131.74000549316406,97.52999877929688
2013-09-11,136.56349182128906,73.79669952392578,131.6999969482422,97.95999908447266
2013-09-12,136.2007598876953,73.69671630859375,127.66999816894531,98.36000061035156
2013-09-13,136.50709533691406,73.98249053955078,127.81999969482422,98.54000091552734
2013-09-16,137.29708862304688,73.48949432373047,126.44999694824219,98.66999816894531
2013-09-17,137.9097900390625,74.09678649902344,126.5,98.68000030517578
2013-09-18,139.50595092773438,75.01130676269531,132.00999450683594,99.72000122070312
2013-09-19,139.2721710205078,74.56832122802734,131.75,98.41000366210938
2013-09-20,138.29843139648438,74.9613037109375,127.95999908447266,98.44999694824219
2013-09-23,137.65850830078125,75.51144409179688,127.55000305175781,99.01000213623047
2013-09-24,137.3345184326172,76.32592010498047,127.66000366210938,99.0
2013-09-25,136.93753051757812,76.48313903808594,128.7899932861328,99.36000061035156
2013-09-26,137.46405029296875,75.94727325439453,127.79000091552734,98.86000061035156
2013-09-27,136.8322296142578,76.13304901123047,128.97000122070312,99.5199966430664
2013-09-30,136.10302734375,76.01868438720703,128.17999267578125,99.47000122070312
2013-10-01,137.18055725097656,75.78802490234375,124.58999633789062,99.94999694824219
2013-10-02,137.0509490966797,75.90265655517578,127.05999755859375,100.41000366210938
2013-10-03,135.78721618652344,75.7808837890625,127.18000030517578,100.54000091552734
2013-10-04,136.8159942626953,75.72358703613281,126.52999877929688,100.3499984741211
2013-10-07,135.63323974609375,76.03157043457031,127.63999938964844,100.95999908447266
2013-10-08,134.05357360839844,76.0530776977539,127.4000015258789,100.88999938964844
2013-10-09,134.1508331298828,75.44420623779297,126.11000061035156,100.44999694824219
2013-10-10,137.04283142089844,75.56594848632812,124.2699966430664,99.52999877929688
2013-10-11,137.92584228515625,75.54449462890625,122.5999984741211,99.18000030517578
2013-10-14,138.47669982910156,74.93555450439453,122.83000183105469,99.18000030517578
2013-10-15,137.47216796875,74.88545989990234,123.7300033569336,99.43000030517578
2013-10-16,139.39208984375,75.8238754272461,123.54000091552734,98.91999816894531
2013-10-17,140.32371520996094,76.51156616210938,127.41999816894531,99.87000274658203
2013-10-18,141.27149963378906,76.67632293701172,126.8499984741211,99.9000015258789
2013-10-21,141.2795867919922,76.43272399902344,126.9800033569336,99.55999755859375
2013-10-22,142.09779357910156,77.2851333618164,129.33999633789062,99.61000061035156
2013-10-23,141.4173126220703,77.58604431152344,128.69000244140625,100.37000274658203
2013-10-24,141.88714599609375,77.2851333618164,129.89999389648438,100.4800033569336
2013-10-25,142.53529357910156,77.57174682617188,130.4600067138672,100.3499984741211
2013-10-28,142.7620391845703,77.30664825439453,130.55999755859375,100.01000213623047
2013-10-29,143.52357482910156,77.4069595336914,129.77000427246094,99.55000305175781
2013-10-30,142.8106689453125,76.94132995605469,129.60000610351562,99.0999984741211
2013-10-31,142.40560913085938,77.10606384277344,127.73999786376953,99.37999725341797
2013-11-01,142.745849609375,76.27153015136719,126.94999694824219,98.9800033569336
2013-11-04,143.2480926513672,76.34329223632812,126.80999755859375,99.08999633789062
2013-11-05,142.7944793701172,75.4311294555664,126.55999755859375,99.16999816894531
2013-11-06,143.52357482910156,75.46704864501953,127.19999694824219,99.04000091552734
2013-11-07,141.7089080810547,76.1063003540039,126.16000366210938,99.7300033569336
2013-11-08,143.62071228027344,74.27473449707031,124.27999877929688,98.58000183105469
2013-11-11,143.6450653076172,73.99459838867188,123.87000274658203,98.52999877929688
2013-11-12,143.35345458984375,74.33939361572266,122.44999694824219,98.02999877929688
2013-11-13,144.50376892089844,74.6123275756836,122.8499984741211,98.33000183105469
2013-11-14,145.22474670410156,75.07195281982422,124.2699966430664,97.7300033569336
2013-11-15,145.85659790039062,75.22283172607422,124.31999969482422,97.5
2013-11-18,145.34625244140625,75.67532348632812,122.9000015258789,97.83000183105469
2013-11-19,145.0303192138672,75.10075378417969,122.94999694824219,97.54000091552734
2013-11-20,144.57666015625,73.82221221923828,120.12000274658203,97.76000213623047
2013-11-21,145.7431182861328,73.94437408447266,119.94000244140625,96.69000244140625
2013-11-22,146.4722900390625,74.63385772705078,119.91999816894531,96.41999816894531
2013-11-25,146.326416015625,74.8493423461914,120.45999908447266,96.2699966430664
2013-11-26,146.36695861816406,75.12945556640625,119.81999969482422,96.47000122070312
2013-11-27,146.72341918945312,75.00017547607422,119.45999908447266,95.63999938964844
2013-11-29,146.62620544433594,75.02172088623047,120.69999694824219,95.33999633789062
2013-12-02,146.24545288085938,74.43816375732422,117.58000183105469,94.91999816894531
2013-12-03,145.61351013183594,74.71195220947266,117.95999908447266,95.38999938964844
2013-12-04,145.59735107421875,73.99877166748047,119.95999908447266,95.5199966430664
2013-12-05,144.95738220214844,73.78981018066406,118.30000305175781,96.05999755859375
2013-12-06,146.57754516601562,74.14281463623047,118.55000305175781,94.98999786376953
2013-12-09,146.95018005371094,74.31574249267578,119.72000122070312,94.56999969482422
2013-12-10,146.42372131347656,74.84878540039062,121.81999969482422,95.08000183105469
2013-12-11,144.77919006347656,74.27251434326172,120.86000061035156,95.38999938964844
2013-12-12,144.3012237548828,73.99154663085938,118.29000091552734,94.58000183105469
2013-12-13,144.2850799560547,74.35174560546875,119.37999725341797,94.63999938964844
2013-12-16,145.18421936035156,74.0780258178711,119.69000244140625,94.8499984741211
2013-12-17,144.7224884033203,74.40939331054688,118.6500015258789,95.19000244140625
2013-12-18,147.1932373046875,74.03479766845703,117.61000061035156,93.88999938964844
2013-12-19,147.02316284179688,73.96272277832031,114.81999969482422,93.72000122070312
2013-12-20,147.8782958984375,75.10100555419922,115.94000244140625,93.87000274658203
2013-12-23,148.66836547851562,74.6759033203125,115.56999969482422,93.87000274658203
2013-12-24,148.9942169189453,74.0780258178711,116.0999984741211,93.80000305175781
2013-12-26,149.751708984375,73.79248809814453,116.73999786376953,93.26000213623047
2013-12-27,149.7435302734375,73.58293151855469,117.12000274658203,92.87999725341797
2013-12-30,149.71902465820312,74.0888442993164,115.38999938964844,92.9800033569336
2013-12-31,150.42770385742188,73.61905670166016,116.12000274658203,92.76000213623047
2014-01-02,148.98599243164062,73.84310913085938,118.0,93.25
2014-01-03,148.9615936279297,73.84310913085938,119.29000091552734,93.22000122070312
2014-01-06,148.5299072265625,74.15386962890625,119.5,93.77999877929688
2014-01-07,149.442138671875,74.34182739257812,118.81999969482422,93.41999816894531
2014-01-08,149.4747314453125,74.13943481445312,118.12000274658203,93.25
2014-01-09,149.57244873046875,74.57310485839844,118.45999908447266,93.20999908447266
2014-01-10,149.97976684570312,75.46207427978516,120.26000213623047,93.88999938964844
2014-01-13,147.98423767089844,75.83789825439453,121.0199966430664,94.91000366210938
2014-01-14,149.59686279296875,75.49097442626953,119.88999938964844,93.73999786376953
2014-01-15,150.4032745361328,75.41148376464844,119.66000366210938,93.37000274658203
