date,portfolio_values_0,portfolio_values_25,portfolio_values_50,portfolio_values_75,portfolio_values_100,sac_mean,sac_sd
2023-07-19,1053339.4601931027,1052245.8540454505,1053156.3315130332,1052965.0753288942,1052802.1843728137,1052901.7810906586,374.3059897148832
2023-07-20,1054945.9038736585,1053807.359342601,1054743.5733730448,1054542.9039724185,1054374.6551499115,1054482.8791423268,388.3286742794062
2023-07-21,1049309.818368539,1048181.8541047004,1049110.611516032,1048918.086442012,1048754.280638784,1048854.9302140134,384.56381951151144
2023-07-24,1046212.9291242916,1045049.6984167498,1045992.8950305728,1045792.3424030225,1045622.7879837896,1045734.1305916853,395.07980537046035
2023-07-25,1045862.0897459706,1044683.7442728756,1045623.3441035,1045433.2159952228,1045265.8229693606,1045373.643417386,398.0113614439267
2023-07-26,1047995.2193017852,1046842.8232600152,1047776.0396502566,1047580.7711163677,1047411.3599141332,1047521.2426485115,391.266175495475
2023-07-27,1050579.2950730484,1049446.4520788512,1050381.1919682482,1050182.1499855604,1050015.550780995,1050120.9279773408,386.6802205528617
2023-07-28,1043240.0179968192,1042061.9131844608,1043021.274229206,1042860.2411149036,1042712.4878692948,1042779.186878937,399.11695133424786
2023-07-31,1045231.5328286892,1044012.800234478,1045008.2044859644,1044817.642368281,1044652.59668919,1044744.5553213205,413.74426600911187
2023-08-01,1044887.9088265152,1043645.7071697592,1044661.6378019992,1044456.2710570073,1044283.2560961646,1044386.956190289,422.2349825061081
2023-08-02,1037279.0093866728,1036025.8565296947,1037031.1891259784,1036839.9568764836,1036670.8936145004,1036769.381106666,423.26680586070404
2023-08-03,1031064.6068156712,1029869.9164212784,1030834.6867470772,1030629.7911196612,1030492.1879922582,1030578.2378191892,403.510191097209
2023-08-04,1026785.0784473452,1025666.1848962056,1026585.0967115996,1026383.4987072592,1026259.6272565784,1026335.8972037977,379.5949860481836
2023-08-07,1031280.2877984174,1030128.3650609112,1031088.230284974,1030881.9949335,1030760.1653356996,1030827.8086827004,392.247348830197
2023-08-08,1029637.7165803558,1028489.4981395814,1029427.6486517226,1029222.718456958,1029096.4429143108,1029174.8049485858,388.92129080621936
2023-08-09,1028607.2996870982,1027399.992396969,1028366.997501822,1028164.0064393932,1028038.9436183604,1028115.4479287285,406.2715339087992
2023-08-10,1026826.2007862232,1025594.4733912048,1026590.5754599476,1026375.6191966704,1026254.1686517006,1026328.2074971494,415.434621084593
2023-08-11,1021815.0743725428,1020631.5675966135,1021566.3370888382,1021367.577296074,1021242.6799972992,1021324.6472702737,396.9518273122725
2023-08-14,1021168.209679124,1019993.5379195596,1020922.3527848268,1020723.7281614508,1020598.941030007,1020681.3539149936,394.1541054656831
2023-08-15,1020494.7682912592,1019301.9593315748,1020227.7452943014,1020031.1057864506,1019903.9010024802,1019991.8959412131,398.446624861682
2023-08-16,1016344.7181098054,1015185.4966813152,1016094.8946328774,1015896.1405676884,1015782.6969939264,1015860.7893971226,387.90737066635654
2023-08-17,1010732.2101247924,1009587.913284212,1010477.5595818866,1010278.9149706844,1010171.6215198708,1010249.6438962892,382.0071765324439
2023-08-18,1008859.7607991388,1007740.127567876,1008620.1833142294,1008429.229798948,1008328.3110649792,1008395.5225090344,374.4825111780861
2023-08-21,1010407.0607791018,1009276.5345772784,1010166.4105133496,1009970.7394712332,1009879.0019924636,1009939.9494666852,377.95754214582087
2023-08-22,1008271.409335021,1007181.094003876,1008036.2693069068,1007826.8253092616,1007732.61919636,1007809.6434302852,364.93543805646937
2023-08-23,1010054.5874692792,1008952.1040923264,1009824.2920788724,1009612.7100392776,1009519.6550488648,1009592.6697457241,369.61439479095753
2023-08-24,1020944.4731620534,1019781.7097705395,1020712.4180467812,1020486.959668442,1020388.0988404652,1020462.7318976562,390.99003430095263
2023-08-25,1015309.9233941064,1014194.9366053034,1015102.5505001,1014871.0463675476,1014773.2332700816,1014850.3380274277,377.02913513816344
2023-08-28,1016512.8862089372,1015366.00929603,1016283.0996927572,1016049.9646528546,1015993.2640304384,1016041.0447762035,384.5153790501344
2023-08-29,1018270.6167896392,1017118.6671057384,1018037.2970602466,1017797.4026466568,1017700.5446795948,1017784.9056563752,387.4954144886951
2023-08-30,1026306.1353693834,1025132.177500112,1026075.037890804,1025821.512919483,1025716.4280623116,1025810.2583484187,396.1632619988163
2023-08-31,1026923.2472970212,1025753.9723763491,1026692.4974582256,1026431.5273818146,1026322.4538532348,1026424.7396733292,395.13069000736186
2023-09-01,1028364.5817172558,1027177.956876675,1028130.5581006728,1027878.053232349,1027773.4063309887,1027864.9112515881,400.1727122265079
2023-09-05,1024685.5377568812,1023548.2939224552,1024461.0254839906,1024205.3883087662,1024097.981687718,1024199.6454319622,384.4575840007277
2023-09-06,1017055.176944532,1015935.888095548,1016814.670012122,1016564.8492512252,1016484.7161573383,1016571.060092153,375.40704169210363
2023-09-07,1015272.9000277644,1014140.1554957932,1015026.1163848412,1014780.667919152,1014685.0160119483,1014780.9711678999,379.9848391943498
2023-09-08,1015976.295477932,1014845.9895916308,1015737.939394051,1015493.0681972835,1015399.2483345252,1015490.5081990846,379.7237491537363
2023-09-11,1016541.3152940671,1015395.6309678908,1016295.5922540564,1016041.7550113356,1015949.723719014,1016044.8034492728,384.67996966034093
2023-09-12,1018430.6031074956,1017223.3143831474,1018192.3649907168,1017945.6254835038,1017855.400011856,1017929.461595344,406.11606351444516
2023-09-13,1016690.4640635812,1015430.4307504178,1016435.6903528016,1016192.5362278534,1016104.8019278956,1016170.78466451,422.65647319281516
2023-09-14,1015922.3111588622,1014650.1293957912,1015655.715453551,1015414.007846488,1015325.658780374,1015393.5645270133,425.6808717922706
2023-09-15,1016265.4985520164,1015001.4988559316,1015991.8951388936,1015750.817550828,1015659.114603362,1015733.7649402063,422.24374853916976
2023-09-18,1013340.363890844,1012148.948025556,1013114.5877641534,1012860.0970061064,1012767.3111374044,1012846.2615648129,402.19567856867394
2023-09-19,1015973.863912696,1014787.1408529528,1015762.6592248576,1015497.6528187556,1015401.5596080744,1015484.5752834674,402.54476777343825
2023-09-20,1013698.2168972192,1012536.2143472176,1013493.525749912,1013230.8778014968,1013135.8080274898,1013218.9285646671,394.5304628375746
2023-09-21,1012160.6063330685,1011009.592276456,1011969.8816147508,1011702.717947198,1011609.0426116518,1011690.368156625,392.29424580808023
2023-09-22,1002935.4486941538,1001874.6387817616,1002775.0666187082,1002529.829428611,1002449.5397371656,1002512.9046520799,363.03092043362693
2023-09-25,1003647.1228355974,1002576.1151414348,1003490.1043338268,1003231.8774033352,1003146.9243547904,1003218.4288137968,367.54503354898503
2023-09-26,997913.2029520484,996891.8639823524,997751.1471855408,997503.956070662,997419.290954194,997495.8922289595,349.30967235454136
2023-09-27,992428.8921860468,991414.7598527118,992266.7822951828,992032.1543899458,991956.5252463754,992019.8227940525,346.00189983530186
2023-09-28,988361.7421448872,987311.2438178044,988158.8321785282,987942.5948843944,987871.870157354,987929.2566365938,353.598530930278
2023-09-29,989599.4258878652,988507.6072560728,989368.5339414898,989162.6621329272,989094.0966105824,989146.4651657876,364.86495940578186
2023-10-02,986943.674670563,985813.8465660036,986681.3438487102,986491.6663024906,986429.1862110991,986471.9435197733,374.6164845674316
2023-10-03,980994.755016529,979876.2504547688,980711.1501581792,980539.658589829,980482.0438213288,980520.7716081269,368.2847649400357
2023-10-04,974885.7953402834,973853.5991334952,974639.8467225104,974483.797589837,974436.952742174,974459.99830566,341.3110099787372
2023-10-05,978612.538851662,977519.84071496,978339.4197510028,978178.8582598408,978127.9652498264,978155.7245654585,360.0214526987657
2023-10-06,978017.6455498072,976935.4662692512,977746.442930993,977593.3827145138,977547.0445091992,977567.9963947529,356.4282074537993
2023-10-09,977936.7914943944,976889.0941039792,977669.607587694,977502.619456348,977449.0642959746,977489.4353876781,344.90659880617926
2023-10-10,988447.8134550528,987388.8617409857,988213.5052269226,988017.6179673048,987954.5174513472,988004.4631683227,352.67287951505165
2023-10-11,988581.4901866298,987509.1759657572,988332.6277229748,988138.4216056694,988073.5646956944,988127.0560353451,355.95965968325885
2023-10-12,994369.0879352108,993250.0467092538,994116.4155744693,993902.7548233544,993818.567463424,993891.3745011424,372.98400043358134
2023-10-13,986334.3177772972,985302.2668721422,986103.7232858648,985893.0672608695,985809.8790966108,985888.6508585569,344.9480616152736
2023-10-16,995307.3792857948,994359.8987941028,995177.742175594,994908.915562671,994810.3023489468,994912.847633422,329.2742803953613
2023-10-17,993441.346118356,992504.9182921269,993292.1651253296,993036.3548908842,992937.9135421788,993042.539593775,322.91827921646075
2023-10-18,991191.861180153,990298.0180045944,991057.31427147,990798.5324377712,990698.098665905,990808.7649119787,310.404142931014
2023-10-19,989553.5535206824,988774.2470805933,989498.3935455844,989216.2213244644,989112.1965672038,989230.9224077057,282.3104483023257
2023-10-20,986290.9399986702,985645.312906074,986310.8399262502,986012.83865708,985879.9298112564,986027.9722598661,252.08725549126274
2023-10-23,985416.5861915746,984787.9005678028,985460.8900396028,985156.3056075714,985005.9687926532,985165.530239841,252.35515476763882
2023-10-24,987087.119332684,986410.511503734,987113.5759969422,986812.8328086004,986666.2125491163,986818.0504382154,264.16032146194965
2023-10-25,990820.1244897956,990086.2988419088,990820.8762585914,990515.5703841584,990357.7492792936,990520.1238507496,281.0846022321142
2023-10-26,984120.1692488482,983502.036554792,984177.582326352,983868.5548323088,983680.6760417164,983869.8038008036,256.29439899536817
2023-10-27,984621.4404911055,983983.779730048,984689.0433095228,984371.3530124278,984169.5507485884,984367.0334583385,266.20096995592655
2023-10-30,986289.2822835776,985724.4754265592,986412.179305042,986081.5113862624,985876.09115465,986076.7079112183,253.7978721327615
2023-10-31,987408.9940808156,986819.3910012714,987499.5203855692,987183.386866001,987016.6108436296,987185.5806354575,249.4482654287606
2023-11-01,983346.562280524,982728.4830404752,983398.8313573586,983076.1801696942,982990.8485315618,983108.1810759228,245.05704107179892
2023-11-02,990073.5898621698,989356.0830844728,990082.7742521728,989765.6311567812,989665.8488208316,989788.7854352858,272.18517307633044
2023-11-03,999685.2927365667,998873.4648632068,999656.4852718553,999331.9735001664,999271.329203843,999363.7091151277,296.3155504975682
2023-11-06,1004903.0431170485,1004069.0774759208,1004870.3457311252,1004544.8506991392,1004472.3413567808,1004571.9316760029,304.0393698903721
2023-11-07,1001132.2438426424,1000290.7937665944,1001074.194736854,1000760.6401992684,1000703.5542815472,1000792.2853653813,301.79897462264836
2023-11-08,1003260.7301003824,1002347.4999169796,1003168.0677103172,1002855.3219890998,1002792.00871335,1002884.7256860258,322.40799111918426
2023-11-09,1004010.4869870254,1002997.0607695476,1003863.5378168204,1003559.7658737688,1003498.8687833386,1003585.9440461003,349.9559748674149
2023-11-10,998226.0486404394,997319.6558090104,998125.619347513,997818.0547079886,997756.9527672786,997849.2662544459,318.8476635957456
2023-11-13,999967.0777799594,998965.2107608208,999796.0682939186,999504.3472531564,999459.887693918,999538.5183563546,342.35279883930144
2023-11-14,1000429.6643266928,999460.3444108308,1000281.359562487,999980.5762176455,999928.9171523534,1000016.172334002,334.40248939623973
2023-11-15,1012567.4283160956,1011525.968972008,1012403.0179695662,1012092.1203444236,1012034.1657959258,1012124.5402796039,358.1077621187456
2023-11-16,1007873.0444189633,1006859.6042931092,1007701.9840804233,1007389.8090570892,1007327.4836276536,1007430.3850954477,348.6370997516754
2023-11-17,1013913.2593346422,1012905.679518874,1013771.4288144448,1013442.2017645364,1013375.8361078422,1013481.681108068,350.64315547177637
2023-11-20,1016512.0067932208,1015488.2850053844,1016368.5761429836,1016045.7589928418,1015959.1245157226,1016074.7502900306,356.560857789485
2023-11-21,1020904.1348129672,1019840.5985486546,1020743.0359577878,1020431.5979045206,1020339.128173622,1020451.6990795104,367.72146917299517
2023-11-22,1022491.9091201136,1021480.1325387784,1022372.517826831,1022041.8751548046,1021885.7758000362,1022054.4420881126,360.82884658844745
2023-11-24,1021516.239371897,1020463.8354146058,1021365.5347581344,1021033.1734072964,1020873.1023444728,1021050.3770592812,372.04985164697706
2023-11-27,1020447.1572727186,1019455.0852460058,1020324.9729323456,1019987.0284923866,1019824.5736740306,1020007.7635234974,355.8455892070078
2023-11-28,1026111.8398342894,1025098.8839823068,1026005.7841388254,1025658.5167275944,1025495.7100536234,1025674.146947328,364.5736682234994
2023-11-29,1031066.1830651836,1030104.4242525168,1031009.773643058,1030646.8472161934,1030480.4103709032,1030661.5277095711,354.5150084636247
2023-11-30,1033840.2250396982,1032844.2925699094,1033778.7932323684,1033410.2783966236,1033242.684329214,1033423.2547135627,365.57984176398327
2023-12-01,1030215.6506557972,1029230.2737661934,1030138.2695793055,1029773.8620651826,1029604.2183197006,1029792.4548772359,360.69620763889185
2023-12-04,1040805.232935878,1039822.3364091376,1040768.9157955718,1040379.2484894628,1040201.8209420356,1040395.5109144172,367.0456716837986
2023-12-05,1033804.065095538,1032750.332549248,1033700.434442044,1033347.546305977,1033183.8032521452,1033357.2363289904,378.40349310587527
2023-12-06,1037566.7353936526,1036424.91900416,1037430.5003645816,1037079.840271258,1036917.8905301231,1037083.9771127552,403.7557129563375
2023-12-07,1040074.7843824194,1038911.8038884128,1039945.6217752084,1039584.1932031872,1039420.375063466,1039587.3556625389,412.36005761773805
2023-12-08,1046148.9944831844,1045004.6727183028,1046037.6288335372,1045702.1005420012,1045550.6923058532,1045688.8177765759,405.15214254468003
2023-12-11,1040533.3123848512,1039292.2761523076,1040366.0003410188,1040045.9337299772,1039895.2380932524,1040026.5521402815,431.0014565964638
2023-12-12,1037003.2392450924,1035711.572691854,1036785.3102697576,1036477.0985046636,1036326.8271227336,1036460.8095668203,442.51625545419233
2023-12-13,1039544.1566205358,1038226.1483682696,1039317.1757196228,1039014.9363779952,1038866.4133971222,1038993.766096709,450.2060374601485
2023-12-14,1055838.715680308,1054512.3394474525,1055658.9018192152,1055331.431826736,1055174.6747732672,1055303.2127093957,459.58176873422195
2023-12-15,1064861.0853864695,1063464.6538508998,1064677.6156860425,1064341.6863305424,1064183.7794270015,1064305.764136191,483.79591802402894
2023-12-18,1062018.247140013,1060580.320634524,1061800.172094814,1061476.6158927083,1061322.627440813,1061439.5966405743,493.61088561652866
2023-12-19,1061458.9459684233,1059971.3763325484,1061250.8707663347,1060915.689489768,1060753.9118308325,1060870.1588775811,512.836866139706
2023-12-20,1063902.4979514778,1062392.005284391,1063697.326151713,1063341.048177578,1063168.0527990896,1063300.1860728501,522.3832117399453
2023-12-21,1061431.4945343845,1059898.263633787,1061225.9942766577,1060878.898803855,1060715.0155354328,1060829.9333568234,529.594617810198
2023-12-22,1065919.8095877706,1064421.287126095,1065737.2763145124,1065390.8776417894,1065226.164041789,1065339.0829423913,520.3045123126534
2023-12-26,1065870.980718644,1064402.896828477,1065703.5676612963,1065347.839022719,1065178.3946998504,1065300.7357861972,512.0065727852824
2023-12-27,1069009.45074488,1067555.1457052012,1068859.3477264894,1068488.4380008534,1068313.0285252505,1068445.0821405347,510.1828386264391
2023-12-28,1075287.3980567784,1073787.379290996,1075137.692087767,1074759.1727050166,1074583.37627938,1074711.0036839875,526.4949183473105
2023-12-29,1073251.9929510087,1071752.389368239,1073089.6356219917,1072727.2567171415,1072557.4052305578,1072675.7359777878,523.9485715881897
2024-01-02,1070902.335205561,1069431.6673501097,1070750.249719449,1070395.780662163,1070230.114435851,1070342.0294746268,514.734814097813
2024-01-03,995750.326486201,995747.571270997,995744.2456770212,995732.3100021536,995748.7529105814,995744.641269391,6.4811856611248775
2024-01-04,991445.1476005048,991485.1368547046,991462.449885945,991441.037137678,991473.0266858792,991461.3596329422,16.604209466861747
2024-01-05,985980.9699265698,985999.6821524062,985977.0683474464,985951.7003158826,985985.4476768752,985978.9736838359,15.63460999019299
2024-01-08,984455.4865712408,984449.2112959556,984436.0151117066,984420.1408415044,984442.199571822,984440.6106784459,12.148422516687488
2024-01-09,988476.3157166048,988450.3715958124,988429.6970024322,988452.9144830488,988418.013035306,988445.4623666409,20.167182616208063
2024-01-10,986414.5663782924,986379.518495776,986360.9024947748,986383.1058233228,986349.4401262607,986377.5066636853,22.236229230602692
2024-01-11,984489.66158172,984433.0112500726,984404.7363213898,984440.5640865314,984379.7361794112,984429.541883825,36.996831349537004
2024-01-12,986417.9582115272,986374.3471760994,986345.0998502972,986373.995308926,986322.604388474,986366.8009870648,32.09374865822255
2024-01-16,988904.8272202576,988862.993768117,988844.2463876696,988859.9010188584,988823.478227708,988859.0893245222,26.81910373037444
2024-01-17,979631.5413090832,979559.994703514,979531.8403566182,979560.3728774452,979505.6502341684,979557.8798961658,42.05398038470928
2024-01-18,974868.7117227198,974802.3216357914,974764.193748712,974799.536056462,974741.893277426,974795.3312882222,43.07296267208767
2024-01-19,976476.6162948058,976373.8703629432,976346.1507047316,976390.5359041126,976311.336861506,976379.7020256199,55.39538533537908
2024-01-22,980226.3481314328,980102.560770912,980071.6552423132,980133.4930498954,980019.5297584748,980110.7173906056,68.98806419663862
2024-01-23,981230.8650275152,981112.1743773707,981075.3893300568,981144.9636581108,981020.8080233076,981116.8400832722,70.36293579158362
2024-01-24,980764.027590848,980624.0101265276,980593.5135301832,980666.2954485175,980533.8337355095,980636.3360863172,77.06505853170759
2024-01-25,979293.9349928964,979129.7315125804,979110.5432754686,979208.6881553348,979052.1697919926,979159.0135456545,84.01637462082698
2024-01-26,982216.394253945,982056.753589816,982030.0782523162,982126.5628216814,981963.5755537668,982078.672894305,86.42905875162877
2024-01-29,981059.5760956176,980899.3441822572,980871.396339087,980966.5936023291,980805.4779336604,980920.4776305903,86.66670863765341
2024-01-30,986924.643843964,986773.8742852976,986740.697699626,986832.8794246976,986665.861073298,986787.5912653767,87.22365319902023
2024-01-31,988701.5760481644,988574.2778998872,988531.723475298,988612.9317360222,988457.9023669662,988575.6823052677,81.29356622162251
2024-02-01,987801.2878465238,987733.9319476238,987687.7984590904,987732.0321524082,987639.6102923114,987718.9321395915,53.74072675093473
2024-02-02,997515.8420449474,997465.3357977804,997410.1586158414,997451.1723813096,997347.5587792514,997438.0135238261,56.4533393151314
2024-02-05,990602.4981238686,990475.9582586548,990417.7624383476,990505.3425236372,990330.5999342796,990466.4322557576,90.4851864420909
2024-02-06,984222.5088700412,984057.0866103172,984013.2217243662,984116.070012209,983929.079420184,984067.5933274236,98.59166205563247
2024-02-07,988780.865906082,988631.0156179452,988586.4421821666,988681.9992629504,988501.5423487242,988636.3730635736,93.44629303964687
2024-02-08,989122.2449121004,988941.7978085343,988898.3413705826,989013.762391053,988800.2553257945,988955.2803616129,108.4010134219208
2024-02-09,986271.8908352609,986081.0404963108,986030.661344996,986147.3013624166,985926.994793631,986091.5777665231,115.34931411857002
2024-02-12,986439.9352523204,986227.306130928,986178.3782509834,986316.1142649808,986066.7443670142,986245.6956532454,126.15955988328737
2024-02-13,986013.44237154,985802.88004199,985751.646341086,985892.3736223024,985640.4787351532,985820.1642224144,126.3732231515631
2024-02-14,975305.2138873106,975086.0302848404,975035.184254552,975179.0240974482,974937.965148746,975108.6835345794,125.4049883211825
2024-02-15,978175.0457395884,977944.0214221972,977888.4610476048,978049.0474454812,977778.906207379,977967.0963724501,135.7132444062753
2024-02-16,982787.5399395016,982553.0973621764,982500.3528130156,982662.0904331326,982383.791999496,982577.3745094646,138.0885262978805
2024-02-20,980950.0509987844,980718.690664702,980669.775144224,980816.9075852444,980559.1128679506,980742.907452181,132.74012584608246
2024-02-21,981499.7593743032,981287.1086564714,981241.6853832796,981366.584967908,981139.9404196604,981307.0157603245,121.05958171772352
2024-02-22,980064.1746253022,979834.2763064988,979793.7591136424,979924.4761624896,979689.8720962438,979861.3116608353,126.3557817792427
2024-02-23,984823.0370681294,984554.6600408006,984504.1114868226,984671.5111062824,984369.326107864,984584.5291619798,153.70322137741982
2024-02-26,988709.0793685572,988492.116409648,988430.0993308256,988579.265027734,988294.6363392086,988501.0392951947,139.36585954024628
2024-02-27,986782.8297833648,986582.4975053448,986522.017346219,986669.3532881176,986391.4118338788,986589.621951385,132.35916549171756
2024-02-28,985765.9539791574,985544.0958731732,985491.455123446,985650.1285378924,985358.6494424564,985562.0565912251,138.573038799816
2024-02-29,986917.5755660584,986714.8119043176,986655.1098375056,986802.6569042396,986523.7892447097,986722.7886913663,133.09071653654158
2024-03-01,990935.4668778324,990740.7307571858,990681.7219323174,990825.1126615878,990547.9576478642,990746.1979753576,130.79489530724842
2024-03-04,997548.7291080686,997358.5046274308,997295.3592351658,997417.2076078244,997147.4122305022,997353.4425617984,132.70313561030525
2024-03-05,999316.7242033948,999132.5277998416,999074.4182901012,999164.5178992234,998926.8559519446,999123.0088289011,126.63036890194275
2024-03-06,1002123.1280996148,1001998.021750296,1001934.5472481656,1001984.943846427,1001804.3038074526,1001968.9889503911,103.11524296446878
2024-03-07,1006714.6025835144,1006594.2267455,1006532.0393706464,1006575.2554092136,1006396.683804796,1006562.5615827341,102.69111385741678
2024-03-08,1011415.9965511658,1011268.4034918556,1011220.334175814,1011279.401896595,1011075.3321953268,1011251.8936621515,109.66219801470756
2024-03-11,1012918.6249316968,1012784.4380200992,1012751.5178914092,1012787.404133007,1012619.6112695648,1012772.3192491553,95.4276632728985
2024-03-12,1013208.3132435152,1013075.8944429586,1013045.5158270802,1013077.026145012,1012915.5059007432,1013064.4511118619,93.30446413126309
2024-03-13,1010459.4223366262,1010275.711177655,1010241.2500800976,1010319.2190928386,1010091.7854803924,1010277.4776335219,118.86408720964927
2024-03-14,1010492.4219112404,1010306.7611243916,1010278.5092724442,1010342.7795358232,1010131.1494373116,1010310.324256242,116.05292410793656
2024-03-15,1005472.1542496992,1005255.2673115572,1005236.0733747386,1005313.139630552,1005089.46673293,1005273.2202598953,123.80294548675249
2024-03-18,1002383.1886287744,1002183.2084049146,1002156.6651757904,1002222.567405576,1002017.3688548238,1002192.5996939758,117.73490451313208
2024-03-19,1003230.2166495232,1003009.9490192082,1002985.4251682464,1003062.4059282098,1002837.0717546078,1003025.0137039591,126.98251888751052
2024-03-20,1002270.69909084,1002048.616302202,1002001.9426522236,1002082.6223758864,1001838.2794989988,1002048.4319840301,139.2099195996824
2024-03-21,1006129.0168715448,1005892.2850334676,1005845.4028557158,1005921.4078177172,1005667.0576586633,1005891.0340474217,148.19418601511478
2024-03-22,1006482.9900779588,1006243.6054725248,1006189.7026612578,1006271.2188620322,1006004.8601746684,1006238.4754496884,153.51920611988686
2024-03-25,1006753.8102568224,1006541.8618536398,1006479.1040028366,1006566.4917014136,1006298.182414985,1006527.8900459396,146.88152683130522
2024-03-26,1005801.874546716,1005593.9197903184,1005537.0837962268,1005616.0145340678,1005360.2219303404,1005581.8229195338,142.0188064859912
2024-03-27,1006474.8511710656,1006280.52543022,1006220.735670012,1006287.035671066,1006046.2065259404,1006261.8708936609,137.51005959446823
2024-03-28,1011999.0221213693,1011810.3271109832,1011744.2494494914,1011808.0564243112,1011558.3058717648,1011783.9921955841,141.43852833124998
2024-04-01,1014317.7181285026,1014159.1504986353,1014096.914523946,1014135.6048791658,1013911.1041432024,1014124.0984346904,130.34965630412285
2024-04-02,1011815.9823108364,1011668.29191971,1011624.6231008772,1011651.9611188504,1011440.204887805,1011640.2126676157,120.05630725490313
2024-04-03,1012484.5818962852,1012358.6233368556,1012325.9875197024,1012315.5679057612,1012151.437085939,1012327.2395489088,106.57003072247475
2024-04-04,1014318.3775177078,1014195.81145277,1014164.680583636,1014139.0639980336,1013988.155261386,1014161.2177627066,106.15961733687882
2024-04-05,1012690.1026192332,1012570.1286195252,1012535.7579923798,1012492.5021461726,1012379.2681796376,1012533.5519113897,101.33054781791797
2024-04-08,1014981.6105948256,1014826.1587139298,1014805.3300235012,1014758.7479484924,1014631.6930824904,1014800.7080726478,112.89068962381168
2024-04-09,1016050.3538343272,1015898.4688733836,1015877.1596073698,1015818.5762281033,1015701.8720379825,1015869.2861162333,113.40027342475207
2024-04-10,1019421.0862242054,1019291.3200717508,1019263.0579019864,1019189.4086278531,1019086.495186082,1019250.2736023755,110.95324917131539
2024-04-11,1009399.576660334,1009241.92464787,1009221.7985621322,1009157.5514000716,1009055.5994898411,1009215.2901520499,112.73698947694619
2024-04-12,1013666.995668406,1013494.6287185572,1013481.3550715346,1013396.8939890722,1013303.093958006,1013468.5934811153,120.61096882876873
2024-04-15,1009188.1699145284,1008992.4113419898,1008970.761750236,1008879.6348216968,1008812.998279586,1008968.7952216074,127.20778932627066
2024-04-16,1006008.1049570744,1005851.5110606448,1005842.355575846,1005696.3130138178,1005699.658924786,1005819.5887064338,115.46063633363241
2024-04-17,1003967.6961299132,1003802.9408348104,1003796.3367436324,1003647.3812698884,1003654.575722598,1003773.7861401684,117.60010624732492
2024-04-18,1003901.4302017832,1003770.4225785304,1003754.392591194,1003600.7146565923,1003622.658671838,1003729.9237399877,109.41126917945903
2024-04-19,1002803.3682238735,1002672.5595464146,1002659.8984784732,1002498.017469916,1002530.1474839214,1002632.7982405197,109.64719560450926
2024-04-22,1002441.0041784068,1002343.380951976,1002329.2994986404,1002141.1178571128,1002212.895856841,1002293.5396685954,105.11377989370246
2024-04-23,998738.5417586744,998611.5922395374,998588.8916365312,998468.7070122143,998457.80783842,998573.1080970755,103.239703501133
2024-04-24,1000737.3769169756,1000611.4236258996,1000586.6442163176,1000495.1847283338,1000438.1933438402,1000573.7645662734,102.86635868167048
2024-04-25,998264.6966077604,998136.5433921048,998113.753468944,998028.386189337,997964.2180863052,998101.5195488902,102.17951932011331
2024-04-26,996825.278588373,996708.4108958693,996691.0467077104,996590.0894597915,996545.7767674696,996672.1204838429,97.80022956220854
2024-04-29,997557.6545341036,997464.5705107388,997420.266577286,997319.3446993672,997252.782992084,997402.9238627158,107.30369724232114
2024-04-30,1001945.6923209256,1001843.6317491176,1001808.1100034672,1001719.553866116,1001642.4188272904,1001791.8813533833,104.08611665250025
2024-05-01,990845.9389172328,990742.9906387812,990695.5207506204,990613.1211586714,990546.8315671744,990688.8806064961,103.49562656099495
2024-05-02,993635.5561122204,993570.3752717188,993519.9320440688,993408.6182761362,993376.744064282,993502.2451536851,97.2037719239744
2024-05-03,1001230.7024518012,1001136.2990655324,1001120.9032516452,1001048.3130358908,1000980.05429488,1001103.2544199501,84.66788905388411
2024-05-06,1005944.2179578076,1005840.8593459554,1005816.3730685523,1005764.1574219228,1005658.2940117468,1005804.780361197,93.79488378807861
2024-05-07,1009703.5094707684,1009595.1972701208,1009559.1116616664,1009500.6512183244,1009382.123071718,1009548.1185385197,106.10489059042715
2024-05-08,1009392.9464584828,1009304.027894125,1009254.1219569318,1009199.7788639992,1009073.1126792802,1009244.7975705636,106.81353307304398
2024-05-09,1006305.8465219962,1006211.0608513989,1006156.5510719008,1006108.5745987892,1005971.6388420817,1006150.7343772333,110.98247835109544
2024-05-10,1011841.3827608412,1011752.458084158,1011698.1692045452,1011628.164325568,1011505.2719129412,1011685.0892576106,113.76469424761173
2024-05-13,1012102.9142126712,1012021.9154958798,1011971.511598155,1011890.7928475164,1011775.242286301,1011952.4752881046,112.2786301895486
2024-05-14,1009941.2091180144,1009868.1326047058,1009808.7289941892,1009747.1094856017,1009611.0475050512,1009795.2455415124,112.29041780765652
2024-05-15,1013351.6052133552,1013294.532261366,1013228.3818055672,1013154.1649362328,1013022.747426446,1013210.2863285935,114.64405886491016
2024-05-16,1023316.749502286,1023273.5814581884,1023211.2223370468,1023133.4677048392,1022992.8095219246,1023185.5661048569,114.44070253316384
2024-05-17,1021206.8711983628,1021184.401929981,1021117.0641960924,1021041.3912149024,1020899.9106359424,1021089.9278350562,111.17538070869861
2024-05-20,1023298.3431491964,1023246.030994982,1023188.0641848352,1023086.8824148724,1022968.0091815888,1023157.4659850949,117.90021793790606
2024-05-21,1022922.5138153016,1022894.8299821736,1022834.6424053352,1022727.505561906,1022610.5120151284,1022798.0007559689,115.18994034897004
